,HBV_temp,HBV_prec,HBV_rain,HBV_snow,HBV_pe,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_refreezing,HBV_upper_gw,HBV_lower_gw,HBV_melt_off_glacier,Q_HBV,DDM_smb,pdd,DDM_temp,DDM_prec,DDM_rain,DDM_snow,DDM_accumulation_rate,DDM_ice_melt,DDM_snow_melt,DDM_total_melt,DDM_refreezing_ice,DDM_refreezing_snow,DDM_glacier_reservoir,Q_DDM,water_year,DDM_prec_updated_scaled,DDM_rain_updated_scaled,DDM_snow_updated_scaled,DDM_accumulation_rate_updated_scaled,DDM_ice_melt_updated_scaled,DDM_snow_melt_updated_scaled,DDM_total_melt_updated_scaled,DDM_refreezing_ice_updated_scaled,DDM_refreezing_snow_updated_scaled,DDM_glacier_reservoir_updated_scaled,Q_DDM_updated_scaled,Qobs,Q_Total,Prec_total,Melt_total
2016-01-11,6.185,0.553,0.553,0.0,2.781,303.982,166.958,2.696,0,44.058,9.817,47.407,2.281,-4.259,2.004,2.004,0.553,0.553,0.0,0.0,0.0,5.011,5.011,0.0,0.752,5.007,4.526,2016,0.048,0.048,0.0,0.0,0.0,0.435,0.435,0.0,0.065,0.434,0.392,3.15,2.673,0.601,47.841
2016-01-12,4.894,1.213,1.213,0.0,1.666,291.746,170.196,1.636,0,49.478,10.865,42.634,2.63,-0.971,0.714,0.714,0.979,0.433,0.546,0.546,0.0,1.785,1.785,0.0,0.268,2.431,2.199,2016,0.085,0.038,0.047,0.047,0.0,0.155,0.155,0.0,0.023,0.211,0.191,3.137,2.821,1.298,42.789
2016-01-13,6.033,0.134,0.134,0.0,3.118,276.664,172.417,3.118,0,56.099,11.87,44.257,3.025,-3.929,1.852,1.852,0.132,0.125,0.007,0.007,0.0,4.631,4.631,0.0,0.695,4.293,3.893,2016,0.011,0.011,0.001,0.001,0.0,0.402,0.402,0.0,0.06,0.372,0.338,3.098,3.363,0.146,44.658
2016-01-14,6.441,0.7,0.7,0.0,3.158,260.563,174.972,3.158,0,63.595,12.835,43.768,3.45,-4.803,2.26,2.26,0.7,0.7,0.0,0.0,0.0,5.65,5.65,0.0,0.848,5.902,5.369,2016,0.061,0.061,0.0,0.0,0.0,0.49,0.49,0.0,0.074,0.512,0.466,3.054,3.915,0.76,44.258
2016-01-15,6.22,0.026,0.026,0.0,3.796,245.013,176.317,3.796,0,70.01,13.762,41.606,3.889,-4.333,2.039,2.039,0.026,0.026,0.0,0.0,0.0,5.098,5.098,0.0,0.765,4.891,4.463,2016,0.002,0.002,0.0,0.0,0.0,0.442,0.442,0.0,0.066,0.424,0.387,3.03,4.276,0.028,42.048
2016-01-16,7.894,0.007,0.007,0.0,4.655,225.278,178.062,4.655,0,79.215,14.651,44.237,4.342,-7.891,3.714,3.714,0.007,0.007,0.0,0.0,0.0,9.284,9.284,0.0,1.393,8.327,7.637,2016,0.001,0.001,0.0,0.0,0.0,0.805,0.805,0.0,0.121,0.722,0.662,3.006,5.005,0.007,45.042
2016-01-17,8.954,0.001,0.001,0.0,5.453,202.893,179.695,5.453,0,90.014,15.505,44.912,4.83,-10.143,4.773,4.773,0.001,0.001,0.0,0.0,0.0,11.933,11.933,0.0,1.79,10.833,10.003,2016,0.0,0.0,0.0,0.0,0.0,1.035,1.035,0.0,0.155,0.939,0.867,3.025,5.698,0.001,45.947
2016-01-18,9.731,0.0,0.0,0.0,5.066,178.566,182.154,5.066,0,101.822,16.325,44.617,5.393,-11.794,5.55,5.55,0.0,0.0,0.0,0.0,0.0,13.876,13.876,0.0,2.081,12.625,11.748,2016,0.0,0.0,0.0,0.0,0.0,1.203,1.203,0.0,0.181,1.095,1.019,3.077,6.412,0.0,45.82
2016-01-19,10.151,0.0,0.0,0.0,4.807,153.19,184.923,4.807,0,113.99,17.112,43.233,6.053,-12.686,5.97,5.97,0.0,0.0,0.0,0.0,0.0,14.925,14.925,0.0,2.239,13.563,12.728,2016,0.0,0.0,0.0,0.0,0.0,1.294,1.294,0.0,0.194,1.176,1.104,3.147,7.157,0.0,44.527
2016-01-20,10.687,0.026,0.026,0.0,4.968,126.473,187.611,4.968,0,126.123,17.868,42.036,6.837,-13.826,6.506,6.506,0.026,0.026,0.0,0.0,0.0,16.266,16.266,0.0,2.44,14.686,13.909,2016,0.002,0.002,0.0,0.0,0.0,1.411,1.411,0.0,0.212,1.274,1.206,3.236,8.044,0.028,43.447
2016-01-21,9.934,0.066,0.066,0.0,4.641,101.638,189.805,4.641,0,135.881,18.593,37.482,7.827,-12.226,5.753,5.753,0.066,0.066,0.0,0.0,0.0,14.383,14.383,0.0,2.158,13.069,12.478,2016,0.006,0.006,0.0,0.0,0.0,1.247,1.247,0.0,0.187,1.133,1.082,3.333,8.909,0.071,38.73
2016-01-22,11.63,0.0,0.0,0.0,6.488,72.563,191.017,6.488,0,147.926,19.289,39.239,9.053,-15.83,7.449,7.449,0.0,0.0,0.0,0.0,0.0,18.623,18.623,0.0,2.794,16.42,15.844,2016,0.0,0.0,0.0,0.0,0.0,1.615,1.615,0.0,0.242,1.424,1.374,3.457,10.427,0.0,40.854
2016-01-23,10.992,1.181,1.181,0.0,5.102,45.083,193.326,5.102,0,158.431,19.958,34.736,10.432,-14.474,6.811,6.811,1.181,1.181,0.0,0.0,0.0,17.028,17.028,0.0,2.554,16.232,15.814,2016,0.102,0.102,0.0,0.0,0.0,1.477,1.477,0.0,0.222,1.408,1.371,3.668,11.804,1.284,36.213
2016-01-24,4.981,16.45,16.45,0.0,1.851,32.63,198.309,1.851,0,167.2,20.599,16.962,11.829,5.202,0.801,0.801,13.491,6.587,6.904,6.904,0.0,2.002,2.002,0.0,0.3,8.706,8.459,2016,1.17,0.571,0.599,0.599,0.0,0.174,0.174,0.0,0.026,0.755,0.734,3.979,12.562,17.619,17.136
2016-01-25,3.586,1.428,1.428,0.0,0.881,23.664,199.763,0.881,0,162.21,21.215,12.229,13.014,1.0,0.0,-0.594,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.248,0.24,2016,0.087,0.0,0.087,0.087,0.0,0.0,0.0,0.0,0.0,0.021,0.021,4.105,13.035,1.515,12.229
2016-01-26,4.354,1.316,1.316,0.0,1.33,12.778,201.104,1.33,0,159.238,21.807,13.252,13.649,0.472,0.174,0.174,0.955,0.114,0.841,0.841,0.0,0.434,0.434,0.0,0.065,0.491,0.476,2016,0.083,0.01,0.073,0.073,0.0,0.038,0.038,0.0,0.006,0.043,0.041,3.849,13.69,1.399,13.29
2016-01-27,5.514,2.378,2.378,0.0,1.367,0.0,202.951,1.367,0,158.907,22.375,14.055,13.614,-2.279,1.333,1.333,2.141,1.586,0.555,0.555,0.0,3.334,3.334,0.0,0.5,4.434,4.311,2016,0.186,0.138,0.048,0.048,0.0,0.289,0.289,0.0,0.043,0.385,0.374,3.711,13.988,2.564,14.344
2016-01-28,7.055,2.766,2.766,0.0,1.442,0.0,202.03,1.442,0,148.81,22.92,0.0,13.158,-6.107,2.874,2.874,2.766,2.766,0.0,0.0,0.0,7.185,7.185,0.0,1.078,8.996,8.782,2016,0.24,0.24,0.0,0.0,0.0,0.623,0.623,0.0,0.093,0.78,0.762,3.728,13.919,3.006,0.623
2016-01-29,6.312,0.957,0.957,0.0,1.609,0.0,200.605,1.609,0,138.479,23.443,0.0,12.475,-4.53,2.132,2.132,0.957,0.957,0.0,0.0,0.0,5.329,5.329,0.0,0.799,5.7,5.581,2016,0.083,0.083,0.0,0.0,0.0,0.462,0.462,0.0,0.069,0.494,0.484,3.78,12.959,1.04,0.462
2016-01-30,7.459,0.803,0.803,0.0,3.416,0.0,197.347,3.416,0,129.138,23.945,0.0,11.547,-6.967,3.279,3.279,0.803,0.803,0.0,0.0,0.0,8.197,8.197,0.0,1.23,7.889,7.761,2016,0.07,0.07,0.0,0.0,0.0,0.711,0.711,0.0,0.107,0.684,0.673,3.79,12.22,0.873,0.711
2016-01-31,9.283,0.553,0.553,0.0,3.794,0.0,193.67,3.794,0,120.611,24.427,0.0,10.417,-10.843,5.103,5.103,0.553,0.553,0.0,0.0,0.0,12.756,12.756,0.0,1.913,11.524,11.419,2016,0.048,0.048,0.0,0.0,0.0,1.106,1.106,0.0,0.166,0.999,0.99,3.908,11.407,0.601,1.106
2016-02-01,8.279,2.119,2.119,0.0,2.887,0.0,191.261,2.887,0,114.072,24.89,0.0,9.265,-8.71,4.099,4.099,2.119,2.119,0.0,0.0,0.0,10.247,10.247,0.0,1.537,10.933,10.897,2016,0.184,0.184,0.0,0.0,0.0,0.889,0.889,0.0,0.133,0.948,0.945,4.066,10.21,2.303,0.889
2016-02-02,6.869,0.496,0.496,0.0,2.408,0.0,188.969,2.408,0,106.74,25.335,0.0,8.276,-6.748,2.689,2.689,0.496,0.496,0.0,0.0,1.831,5.806,7.637,0.018,0.871,7.28,7.28,2016,0.043,0.043,0.0,0.0,0.159,0.504,0.662,0.002,0.076,0.631,0.631,3.966,8.907,0.54,0.662
2016-02-03,7.112,0.48,0.48,0.0,3.102,0.0,185.985,3.102,0,99.795,25.761,0.0,7.551,-14.51,2.931,2.931,0.48,0.48,0.0,0.0,14.656,0.0,14.656,0.147,0.0,14.99,14.99,2016,0.042,0.042,0.0,0.0,1.271,0.0,1.271,0.013,0.0,1.3,1.3,3.741,8.851,0.522,1.271
2016-02-04,6.464,1.712,1.712,0.0,2.873,0.0,183.551,2.873,0,94.092,26.171,0.0,7.075,-11.301,2.283,2.283,1.712,1.712,0.0,0.0,11.415,0.0,11.415,0.114,0.0,13.013,13.013,2016,0.148,0.148,0.0,0.0,0.99,0.0,0.99,0.01,0.0,1.129,1.129,3.567,8.204,1.86,0.99
2016-02-05,6.335,0.826,0.826,0.0,3.104,0.0,180.666,3.104,0,88.072,26.564,0.0,6.75,-10.664,2.154,2.154,0.826,0.826,0.0,0.0,10.772,0.0,10.772,0.108,0.0,11.49,11.49,2016,0.072,0.072,0.0,0.0,0.934,0.0,0.934,0.009,0.0,0.996,0.996,3.403,7.746,0.898,0.934
2016-02-06,8.243,0.138,0.138,0.0,3.384,0.0,177.32,3.384,0,81.905,26.941,0.0,6.464,-20.11,4.063,4.063,0.138,0.138,0.0,0.0,20.313,0.0,20.313,0.203,0.0,20.248,20.248,2016,0.012,0.012,0.0,0.0,1.762,0.0,1.762,0.018,0.0,1.756,1.756,3.291,8.22,0.15,1.762
2016-02-07,8.482,0.391,0.391,0.0,3.509,0.0,173.924,3.509,0,76.245,27.304,0.0,6.158,-21.293,4.302,4.302,0.391,0.391,0.0,0.0,21.508,0.0,21.508,0.215,0.0,21.684,21.684,2016,0.034,0.034,0.0,0.0,1.865,0.0,1.865,0.019,0.0,1.88,1.88,3.325,8.039,0.425,1.865
2016-02-08,7.929,0.291,0.291,0.0,3.462,0.0,170.571,3.443,0,70.826,27.652,0.0,5.828,-18.556,3.749,3.749,0.291,0.291,0.0,0.0,18.744,0.0,18.744,0.187,0.0,18.847,18.847,2016,0.025,0.025,0.0,0.0,1.626,0.0,1.626,0.016,0.0,1.635,1.635,3.418,7.462,0.317,1.626
2016-02-09,9.885,0.01,0.01,0.0,5.538,0.0,165.176,5.398,0,65.519,27.985,0.0,5.498,-28.235,5.704,5.704,0.01,0.01,0.0,0.0,28.52,0.0,28.52,0.285,0.0,28.245,28.245,2016,0.001,0.001,0.0,0.0,2.473,0.0,2.473,0.025,0.0,2.449,2.449,3.526,7.948,0.011,2.473
2016-02-10,10.535,0.116,0.116,0.0,5.587,0.0,159.94,5.275,0,60.57,28.306,0.0,5.188,-31.453,6.354,6.354,0.116,0.116,0.0,0.0,31.771,0.0,31.771,0.318,0.0,31.569,31.569,2016,0.01,0.01,0.0,0.0,2.755,0.0,2.755,0.028,0.0,2.738,2.738,3.742,7.926,0.126,2.755
2016-02-11,9.932,0.0,0.0,0.0,5.323,0.0,155.075,4.865,0,55.821,28.614,0.0,4.9,-28.47,5.751,5.751,0.0,0.0,0.0,0.0,28.757,0.0,28.757,0.288,0.0,28.47,28.47,2016,0.0,0.0,0.0,0.0,2.494,0.0,2.494,0.025,0.0,2.469,2.469,3.975,7.369,0.0,2.494
2016-02-12,9.661,0.073,0.073,0.0,3.619,0.0,151.896,3.208,0,51.377,28.909,0.0,4.631,-27.126,5.48,5.48,0.073,0.073,0.0,0.0,27.4,0.0,27.4,0.274,0.0,27.199,27.199,2016,0.006,0.006,0.0,0.0,2.376,0.0,2.376,0.024,0.0,2.359,2.359,4.138,6.99,0.079,2.376
2016-02-13,8.823,0.003,0.003,0.0,3.372,0.0,148.97,2.927,0,47.135,29.193,0.0,4.375,-22.979,4.642,4.642,0.003,0.003,0.0,0.0,23.211,0.0,23.211,0.232,0.0,22.982,22.982,2016,0.0,0.0,0.0,0.0,2.013,0.0,2.013,0.02,0.0,1.993,1.993,4.215,6.368,0.003,2.013
2016-02-14,9.126,0.004,0.004,0.0,3.992,0.0,145.573,3.398,0,43.127,29.465,0.0,4.131,-24.478,4.945,4.945,0.004,0.004,0.0,0.0,24.725,0.0,24.725,0.247,0.0,24.482,24.482,2016,0.0,0.0,0.0,0.0,2.144,0.0,2.144,0.021,0.0,2.123,2.123,4.218,6.254,0.004,2.144
2016-02-15,10.759,0.007,0.007,0.0,5.31,0.0,141.159,4.417,0,39.342,29.727,0.0,3.899,-32.564,6.579,6.579,0.007,0.007,0.0,0.0,32.893,0.0,32.893,0.329,0.0,32.571,32.571,2016,0.001,0.001,0.0,0.0,2.853,0.0,2.853,0.029,0.0,2.825,2.825,4.338,6.724,0.008,2.853
2016-02-16,9.173,0.349,0.349,0.0,3.641,0.0,138.371,2.94,0,35.947,29.978,0.0,3.681,-24.71,4.992,4.992,0.349,0.349,0.0,0.0,24.96,0.0,24.96,0.25,0.0,25.059,25.059,2016,0.03,0.03,0.0,0.0,2.165,0.0,2.165,0.022,0.0,2.173,2.173,4.499,5.854,0.379,2.165
2016-02-17,8.25,0.017,0.017,0.0,3.909,0.0,135.288,3.091,0,32.561,30.218,0.0,3.477,-20.144,4.069,4.069,0.017,0.017,0.0,0.0,20.347,0.0,20.347,0.203,0.0,20.161,20.161,2016,0.002,0.002,0.0,0.0,1.765,0.0,1.765,0.018,0.0,1.748,1.748,4.501,5.226,0.019,1.765
2016-02-18,9.558,0.005,0.005,0.0,4.287,0.0,131.975,3.314,0,29.355,30.45,0.0,3.287,-26.619,5.378,5.378,0.005,0.005,0.0,0.0,26.888,0.0,26.888,0.269,0.0,26.624,26.624,2016,0.0,0.0,0.0,0.0,2.332,0.0,2.332,0.023,0.0,2.309,2.309,4.507,5.596,0.005,2.332
2016-02-19,10.482,0.0,0.0,0.0,4.993,0.0,128.21,3.766,0,26.323,30.672,0.0,3.106,-31.193,6.302,6.302,0.0,0.0,0.0,0.0,31.508,0.0,31.508,0.315,0.0,31.193,31.193,2016,0.0,0.0,0.0,0.0,2.733,0.0,2.733,0.027,0.0,2.705,2.705,4.671,5.811,0.0,2.733
2016-02-20,11.817,0.0,0.0,0.0,6.736,0.0,123.275,4.935,0,23.458,30.885,0.0,2.933,-37.801,7.636,7.636,0.0,0.0,0.0,0.0,38.182,0.0,38.182,0.382,0.0,37.801,37.801,2016,0.0,0.0,0.0,0.0,3.311,0.0,3.311,0.033,0.0,3.278,3.278,4.954,6.211,0.0,3.311
2016-02-21,12.79,0.001,0.001,0.0,5.933,0.0,119.097,4.179,0,20.751,31.089,0.0,2.768,-42.619,8.61,8.61,0.001,0.001,0.0,0.0,43.049,0.0,43.049,0.43,0.0,42.62,42.62,2016,0.0,0.0,0.0,0.0,3.733,0.0,3.733,0.037,0.0,3.696,3.696,5.383,6.464,0.001,3.733
2016-02-22,12.49,0.023,0.023,0.0,4.95,0.0,115.74,3.369,0,18.202,31.286,0.0,2.611,-41.129,8.309,8.309,0.023,0.023,0.0,0.0,41.545,0.0,41.545,0.415,0.0,41.152,41.152,2016,0.002,0.002,0.0,0.0,3.603,0.0,3.603,0.036,0.0,3.569,3.569,5.846,6.18,0.025,3.603
2016-02-23,11.893,0.043,0.043,0.0,5.14,0.0,112.363,3.4,0,15.803,31.474,0.0,2.464,-38.179,7.713,7.713,0.043,0.043,0.0,0.0,38.564,0.0,38.564,0.386,0.0,38.222,38.222,2016,0.004,0.004,0.0,0.0,3.344,0.0,3.344,0.033,0.0,3.315,3.315,6.173,5.779,0.047,3.344
2016-02-24,11.546,0.0,0.0,0.0,5.123,0.0,109.073,3.29,0,13.516,31.655,0.0,2.326,-36.46,7.366,7.366,0.0,0.0,0.0,0.0,36.828,0.0,36.828,0.368,0.0,36.46,36.46,2016,0.0,0.0,0.0,0.0,3.194,0.0,3.194,0.032,0.0,3.162,3.162,6.346,5.488,0.0,3.194
2016-02-25,9.309,0.095,0.095,0.0,3.973,0.0,106.649,2.477,0,11.394,31.829,0.0,2.196,-25.387,5.129,5.129,0.095,0.095,0.0,0.0,25.644,0.0,25.644,0.256,0.0,25.482,25.482,2016,0.008,0.008,0.0,0.0,2.224,0.0,2.224,0.022,0.0,2.21,2.21,6.291,4.406,0.103,2.224
2016-02-26,6.367,0.232,0.232,0.0,2.394,0.0,105.321,1.461,0,9.443,31.996,0.0,2.074,-10.824,2.187,2.187,0.232,0.232,0.0,0.0,10.933,0.0,10.933,0.109,0.0,11.056,11.056,2016,0.02,0.02,0.0,0.0,0.948,0.0,0.948,0.009,0.0,0.959,0.959,5.912,3.033,0.252,0.948
2016-02-27,6.666,0.0,0.0,0.0,3.332,0.0,103.316,2.005,0,7.507,32.156,0.0,1.96,-12.302,2.485,2.485,0.0,0.0,0.0,0.0,12.426,0.0,12.426,0.124,0.0,12.302,12.302,2016,0.0,0.0,0.0,0.0,1.078,0.0,1.078,0.011,0.0,1.067,1.067,5.384,3.027,0.0,1.078
2016-02-28,8.261,0.0,0.0,0.0,4.254,0.0,100.805,2.512,0,5.676,32.31,0.0,1.852,-20.197,4.08,4.08,0.0,0.0,0.0,0.0,20.401,0.0,20.401,0.204,0.0,20.197,20.197,2016,0.0,0.0,0.0,0.0,1.769,0.0,1.769,0.018,0.0,1.752,1.752,5.043,3.604,0.0,1.769
2016-02-29,8.713,0.01,0.01,0.0,4.12,0.0,98.437,2.374,0,3.95,32.458,0.0,1.75,-22.437,4.533,4.533,0.01,0.01,0.0,0.0,22.664,0.0,22.664,0.227,0.0,22.448,22.448,2016,0.001,0.001,0.0,0.0,1.966,0.0,1.966,0.02,0.0,1.947,1.947,4.89,3.696,0.011,1.966
2016-03-01,9.705,0.0,0.0,0.0,4.983,0.0,95.634,2.803,0,2.316,32.599,0.0,1.651,-27.343,5.524,5.524,0.0,0.0,0.0,0.0,27.62,0.0,27.62,0.276,0.0,27.343,27.343,2016,0.0,0.0,0.0,0.0,2.395,0.0,2.395,0.024,0.0,2.371,2.371,4.726,4.023,0.0,2.395
2016-03-02,10.018,0.0,0.0,0.0,5.097,0.0,92.849,2.785,0,0.771,32.735,0.0,1.558,-28.895,5.837,5.837,0.0,0.0,0.0,0.0,29.186,0.0,29.186,0.292,0.0,28.895,28.895,2016,0.0,0.0,0.0,0.0,2.531,0.0,2.531,0.025,0.0,2.506,2.506,4.649,4.064,0.0,2.531
2016-03-03,8.465,0.019,0.019,0.0,4.408,0.0,90.522,2.339,0,0.0,32.173,0.0,1.471,-21.21,4.285,4.285,0.019,0.019,0.0,0.0,21.424,0.0,21.424,0.214,0.0,21.229,21.229,2016,0.002,0.002,0.0,0.0,1.858,0.0,1.858,0.019,0.0,1.841,1.841,4.553,3.312,0.021,1.858
2016-03-04,8.16,0.012,0.012,0.0,4.467,0.0,88.219,2.311,0,0.0,30.89,0.0,1.392,-19.699,3.98,3.98,0.012,0.012,0.0,0.0,19.898,0.0,19.898,0.199,0.0,19.711,19.711,2016,0.001,0.001,0.0,0.0,1.726,0.0,1.726,0.017,0.0,1.709,1.709,4.303,3.101,0.013,1.726
2016-03-05,9.136,0.821,0.821,0.0,3.966,0.0,86.739,2.011,0,0.0,29.933,0.0,1.325,-24.53,4.956,4.956,0.821,0.821,0.0,0.0,24.778,0.0,24.778,0.248,0.0,25.351,25.351,2016,0.071,0.071,0.0,0.0,2.149,0.0,2.149,0.021,0.0,2.199,2.199,4.018,3.524,0.893,2.149
2016-03-06,6.372,0.52,0.52,0.0,2.157,0.0,86.006,1.073,0,0.0,28.909,0.0,1.273,-10.848,2.191,2.191,0.52,0.52,0.0,0.0,10.957,0.0,10.957,0.11,0.0,11.368,11.368,2016,0.045,0.045,0.0,0.0,0.95,0.0,0.95,0.01,0.0,0.986,0.986,3.794,2.259,0.565,0.95
2016-03-07,4.673,3.241,3.241,0.0,1.699,0.0,87.276,0.855,0,0.0,28.822,0.0,1.233,0.665,0.492,0.492,2.508,0.797,1.71,1.71,0.0,1.23,1.23,0.0,0.184,1.843,1.842,2016,0.217,0.069,0.148,0.148,0.0,0.107,0.107,0.0,0.016,0.16,0.16,3.512,1.393,3.458,0.107
2016-03-08,5.133,0.222,0.222,0.0,2.949,0.0,85.948,1.473,0,0.0,27.744,0.0,1.204,-3.998,0.952,0.952,0.187,0.106,0.082,0.082,3.638,0.562,4.2,0.036,0.084,4.186,4.186,2016,0.016,0.009,0.007,0.007,0.316,0.049,0.364,0.003,0.007,0.363,0.363,3.246,1.567,0.239,0.364
2016-03-09,7.176,0.002,0.002,0.0,4.492,0.0,83.743,2.206,0,0.0,26.635,0.0,1.179,-14.829,2.996,2.996,0.002,0.002,0.0,0.0,14.979,0.0,14.979,0.15,0.0,14.831,14.831,2016,0.0,0.0,0.0,0.0,1.299,0.0,1.299,0.013,0.0,1.286,1.286,3.011,2.465,0.002,1.299
2016-03-10,8.657,0.0,0.0,0.0,4.664,0.0,81.511,2.232,0,0.0,25.57,0.0,1.146,-22.159,4.477,4.477,0.0,0.0,0.0,0.0,22.383,0.0,22.383,0.224,0.0,22.159,22.159,2016,0.0,0.0,0.0,0.0,1.941,0.0,1.941,0.019,0.0,1.922,1.922,2.938,3.068,0.0,1.941
2016-03-11,7.732,0.058,0.058,0.0,3.706,0.0,79.823,1.727,0,0.0,24.565,0.0,1.104,-17.578,3.551,3.551,0.058,0.058,0.0,0.0,17.756,0.0,17.756,0.178,0.0,17.636,17.636,2016,0.005,0.005,0.0,0.0,1.54,0.0,1.54,0.015,0.0,1.529,1.529,2.939,2.633,0.063,1.54
2016-03-12,7.83,0.087,0.087,0.0,2.873,0.0,78.571,1.311,0,0.0,23.609,0.0,1.057,-18.065,3.649,3.649,0.087,0.087,0.0,0.0,18.247,0.0,18.247,0.182,0.0,18.151,18.151,2016,0.008,0.008,0.0,0.0,1.582,0.0,1.582,0.016,0.0,1.574,1.574,2.919,2.631,0.094,1.582
2016-03-13,7.847,0.003,0.003,0.0,3.836,0.0,76.851,1.722,0,0.0,22.666,0.0,1.012,-18.151,3.667,3.667,0.003,0.003,0.0,0.0,18.334,0.0,18.334,0.183,0.0,18.154,18.154,2016,0.0,0.0,0.0,0.0,1.59,0.0,1.59,0.016,0.0,1.574,1.574,2.913,2.586,0.003,1.59
2016-03-14,9.189,0.002,0.002,0.0,4.819,0.0,74.736,2.116,0,0.0,21.76,0.0,0.971,-24.794,5.009,5.009,0.002,0.002,0.0,0.0,25.044,0.0,25.044,0.25,0.0,24.796,24.796,2016,0.0,0.0,0.0,0.0,2.172,0.0,2.172,0.022,0.0,2.15,2.15,2.914,3.122,0.002,2.172
