Date,Qobs
2015-01-01,17.768012693681044
2015-01-02,17.906483610944765
2015-01-03,18.42569446717721
2015-01-04,19.51679105427566
2015-01-05,21.016366054361487
2015-01-06,22.772109357360033
2015-01-07,24.916416473767143
2015-01-08,26.391108618945864
2015-01-09,27.607527724583363
2015-01-10,30.443976020777438
2015-01-11,33.56009055114753
2015-01-12,36.51359006060898
2015-01-13,38.16906087496565
2015-01-14,39.50165889143105
2015-01-15,43.48483474486837
2015-01-16,48.53622010616207
2015-01-17,51.85036709096599
2015-01-18,53.13113131970015
2015-01-19,53.68336993056195
2015-01-20,55.88012070990226
2015-01-21,60.04167776170499
2015-01-22,64.03979170575612
2015-01-23,67.76633757977051
2015-01-24,72.35864715163694
2015-01-25,77.07270206681703
2015-01-26,81.82669355662512
2015-01-27,84.7775126723377
2015-01-28,83.4691288277758
2015-01-29,80.11599593420446
2015-01-30,68.27028470565516
2015-01-31,55.329239835005154
2015-02-01,44.98133405070877
2015-02-02,36.69533307529658
2015-02-03,30.094015324448737
2015-02-04,25.15818266440229
2015-02-05,22.397644908661178
2015-02-06,20.58890229765755
2015-02-07,19.045675173460875
2015-02-08,17.711980476554206
2015-02-09,16.773624356461085
2015-02-10,16.007594415479193
2015-02-11,15.130961237744577
2015-02-12,14.358246965833112
2015-02-13,13.666448388480982
2015-02-14,13.032561141620308
2015-02-15,12.476794525931673
2015-02-16,11.98822048857663
2015-02-17,11.557612647348284
2015-02-18,11.209177704460679
2015-02-19,11.039825680774962
2015-02-20,11.061531951354853
2015-02-21,11.017268257244467
2015-02-22,10.767065511285493
2015-02-23,10.489323701330104
2015-02-24,10.367821104200166
2015-02-25,10.304212893174531
2015-02-26,10.155557099322719
2015-02-27,10.145402526414758
2015-02-28,10.448865169575715
2015-03-01,10.63479836526509
2015-03-02,10.384375973046456
2015-03-03,10.108870502118776
2015-03-04,9.839895570334331
2015-03-05,9.60008918048908
2015-03-06,9.385566394562824
2015-03-07,9.192954377173859
2015-03-08,9.019357236382058
2015-03-09,8.86255166137382
2015-03-10,8.720085467019327
2015-03-11,8.589883402013472
2015-03-12,8.470645848422667
2015-03-13,8.361003188722027
2015-03-14,8.259772807905128
2015-03-15,8.165932893454594
2015-03-16,8.078599685234174
2015-03-17,7.997008030779785
2015-03-18,7.92049475433496
2015-03-19,7.848484422790769
2015-03-20,7.78047715485977
2015-03-21,7.716101346245185
2015-03-22,7.6552581949880585
2015-03-23,7.597360677447493
2015-03-24,7.614955775941762
2015-03-25,7.73859304563878
2015-03-26,7.963199990956219
2015-03-27,8.094073460064694
2015-03-28,8.016836521973303
2015-03-29,7.942304439674715
2015-03-30,7.867379551246351
2015-03-31,7.807060102428715
2015-04-01,7.7042253354831765
2015-04-02,7.604037058561201
2015-04-03,7.512551882748865
2015-04-04,7.428883155151046
2015-04-05,7.352180588541144
2015-04-06,7.281056530804087
2015-04-07,7.214691685923808
2015-04-08,7.152814554673735
2015-04-09,7.09485579928441
2015-04-10,7.040383792621697
2015-04-11,6.988996108730518
2015-04-12,6.9403431695208555
2015-04-13,6.894121082689178
2015-04-14,6.8500842084497355
2015-04-15,6.808070727631482
2015-04-16,6.840384819023917
2015-04-17,6.886866597997579
2015-04-18,6.867315907420749
2015-04-19,6.847777700407609
2015-04-20,6.794114838408858
2015-04-21,6.746850742141497
2015-04-22,6.703831297295676
2015-04-23,6.656777763666099
2015-04-24,6.61090333478782
2015-04-25,6.567619077408021
2015-04-26,6.5266258284350895
2015-04-27,6.487663648734287
2015-04-28,6.450506461652478
2015-04-29,6.4149574436095405
2015-04-30,6.380845058870105
2015-05-01,6.361611680214209
2015-05-02,6.352579855858937
2015-05-03,6.331060941244988
2015-05-04,6.299967169317945
2015-05-05,6.272093278392833
2015-05-06,6.242605615353366
2015-05-07,6.212417394512239
2015-05-08,6.184014825962737
2015-05-09,6.15672959297827
2015-05-10,6.129447178134053
2015-05-11,6.108240206109443
2015-05-12,6.089413520028185
2015-05-13,6.063001170772321
2015-05-14,6.0369110417114875
2015-05-15,6.0118083022586815
2015-05-16,5.998675775480013
2015-05-17,6.003973794325849
2015-05-18,6.012338387139148
2015-05-19,6.0512843607343205
2015-05-20,6.110286721016842
2015-05-21,6.089580976715467
2015-05-22,6.039973952806682
2015-05-23,5.994490934531549
2015-05-24,5.952446102503239
2015-05-25,5.913142487471511
2015-05-26,5.876417870584123
2015-05-27,5.842369156904858
2015-05-28,5.8173237654992365
2015-05-29,5.794002608979994
2015-05-30,5.767411064931635
2015-05-31,5.739006847580644
2015-06-01,5.713351504855431
2015-06-02,5.7022972314541605
2015-06-03,5.693112049893235
2015-06-04,5.672427866159037
2015-06-05,5.652236678778476
2015-06-06,5.624827920969236
2015-06-07,5.5987930712777185
2015-06-08,5.57369928926251
2015-06-09,5.549862911805182
2015-06-10,5.535159455727553
2015-06-11,5.521596747619488
2015-06-12,5.49874526641315
2015-06-13,5.476648658876783
2015-06-14,5.455226735370473
2015-06-15,5.434409588181427
2015-06-16,5.414136215797696
2015-06-17,5.394353333091165
2015-06-18,5.3752879303547525
2015-06-19,5.363802113879366
2015-06-20,5.3568166215439135
2015-06-21,5.340748569712655
2015-06-22,5.32176659716419
2015-06-23,5.302964745665876
2015-06-24,5.284536608522322
2015-06-25,5.266449106622651
2015-06-26,5.248673329250273
2015-06-27,5.231183969460727
2015-06-28,5.213958837843214
2015-06-29,5.196978443608841
2015-06-30,5.180330004202673
2015-07-01,5.16386630240314
2015-07-02,5.147934232501002
2015-07-03,5.132136616988871
2015-07-04,5.116102337978545
