Date,Qobs
8/25/2014,43.6
8/26/2014,49.8
8/27/2014,51.6
8/28/2014,51.2
8/29/2014,45.9
8/30/2014,49.5
8/31/2014,46.2
9/1/2014,45.7
9/2/2014,47
9/3/2014,48.9
9/4/2014,47.9
9/5/2014,49
9/6/2014,44.3
9/7/2014,46.2
9/8/2014,47.4
9/9/2014,46.3
9/10/2014,44
9/11/2014,43.6
9/12/2014,44.9
9/13/2014,46.7
9/14/2014,46.9
9/15/2014,49.2
9/16/2014,54.5
9/17/2014,46.6
9/18/2014,45.6
9/19/2014,48
9/20/2014,45.4
9/21/2014,46.1
9/22/2014,52.4
9/23/2014,49.3
9/24/2014,47
9/25/2014,44.4
9/26/2014,44
9/27/2014,44.3
9/28/2014,44.3
9/29/2014,46.7
9/30/2014,46.4
10/1/2014,51.7
10/2/2014,65.8
10/3/2014,73.5
10/4/2014,73.4
10/5/2014,65.5
10/6/2014,70.6
10/7/2014,83.5
10/8/2014,88.7
10/9/2014,84.9
10/10/2014,76.8
10/11/2014,77.9
10/12/2014,77.5
10/13/2014,77.4
10/14/2014,80.1
10/15/2014,73.6
10/16/2014,71.5
10/17/2014,67.9
10/18/2014,64.4
10/19/2014,62.2
10/20/2014,72.7
10/21/2014,88.7
10/22/2014,113
10/23/2014,126
10/24/2014,138
10/25/2014,149
10/26/2014,154
10/27/2014,153
10/28/2014,116
10/29/2014,109
10/30/2014,95.3
10/31/2014,86.7
11/1/2014,89.9
11/2/2014,79.9
11/3/2014,85.4
11/4/2014,87.8
11/5/2014,99.2
11/6/2014,88.1
11/7/2014,96.1
11/8/2014,108
11/9/2014,122
11/10/2014,122
11/11/2014,116
11/12/2014,112
11/13/2014,110
11/14/2014,123
11/15/2014,143
11/16/2014,169
11/17/2014,169
11/18/2014,169
11/19/2014,150
11/20/2014,131
11/21/2014,106
11/22/2014,108
11/23/2014,111
11/24/2014,103
11/25/2014,100
11/26/2014,96.8
11/27/2014,97.6
11/28/2014,93.8
11/29/2014,93.1
11/30/2014,84.6
12/1/2014,79.3
12/2/2014,77.8
12/3/2014,82.9
12/4/2014,101
12/5/2014,114
12/6/2014,122
12/7/2014,112
12/8/2014,127
12/9/2014,141
12/10/2014,135
12/11/2014,108
12/12/2014,96.8
12/13/2014,87.2
12/14/2014,93.7
12/15/2014,92.1
12/16/2014,89.7
12/17/2014,89.5
12/18/2014,89.5
12/19/2014,97.8
12/20/2014,96.6
12/21/2014,77.5
12/22/2014,70.4
12/23/2014,69.5
12/24/2014,75
12/25/2014,82
12/26/2014,86.6
12/27/2014,93.9
12/28/2014,95.6
12/29/2014,104
12/30/2014,106
12/31/2014,87.8
