,HBV_temp,HBV_prec,HBV_rain,HBV_snow,HBV_pe,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_refreezing,HBV_upper_gw,HBV_lower_gw,HBV_melt_off_glacier,Q_HBV,DDM_smb,pdd,DDM_temp,DDM_prec,DDM_rain,DDM_snow,DDM_accumulation_rate,DDM_ice_melt,DDM_snow_melt,DDM_total_melt,DDM_refreezing_ice,DDM_refreezing_snow,DDM_glacier_reservoir,Q_DDM,water_year,DDM_prec_updated_scaled,DDM_rain_updated_scaled,DDM_snow_updated_scaled,DDM_accumulation_rate_updated_scaled,DDM_ice_melt_updated_scaled,DDM_snow_melt_updated_scaled,DDM_total_melt_updated_scaled,DDM_refreezing_ice_updated_scaled,DDM_refreezing_snow_updated_scaled,DDM_glacier_reservoir_updated_scaled,Q_DDM_updated_scaled,Qobs,Q_Total,Prec_total,Melt_total
2012-01-14,12.19,5.847,5.847,0.0,1.965,0.0,46.295,0.526,0,0.0,2.632,0.0,0.072,-40.071,8.095,8.095,5.847,5.847,0.0,0.0,40.476,0.0,40.476,0.405,0.0,45.918,45.918,2012,0.388,0.388,0.0,0.0,2.689,0.0,2.689,0.027,0.0,3.051,3.051,1.693,3.123,6.235,2.689
2012-01-15,12.385,1.044,1.044,0.0,2.25,0.0,46.54,0.606,0,0.0,2.712,0.0,0.084,-41.034,8.29,8.29,1.044,1.044,0.0,0.0,41.449,0.0,41.449,0.414,0.0,42.078,42.078,2012,0.069,0.069,0.0,0.0,2.754,0.0,2.754,0.028,0.0,2.796,2.796,1.653,2.879,1.113,2.754
2012-01-16,10.678,0.082,0.082,0.0,1.973,0.0,46.081,0.525,0,0.0,2.618,0.0,0.1,-32.588,6.583,6.583,0.082,0.082,0.0,0.0,32.917,0.0,32.917,0.329,0.0,32.67,32.67,2012,0.005,0.005,0.0,0.0,2.187,0.0,2.187,0.022,0.0,2.171,2.171,1.534,2.271,0.088,2.187
2012-01-17,11.343,0.0,0.0,0.0,2.997,0.0,45.292,0.789,0,0.0,2.514,0.0,0.112,-35.879,7.248,7.248,0.0,0.0,0.0,0.0,36.241,0.0,36.241,0.362,0.0,35.879,35.879,2012,0.0,0.0,0.0,0.0,2.408,0.0,2.408,0.024,0.0,2.384,2.384,1.321,2.496,0.0,2.408
2012-01-18,12.88,0.0,0.0,0.0,3.646,0.0,44.349,0.944,0,0.0,2.413,0.0,0.113,-43.487,8.785,8.785,0.0,0.0,0.0,0.0,43.927,0.0,43.927,0.439,0.0,43.487,43.487,2012,0.0,0.0,0.0,0.0,2.919,0.0,2.919,0.029,0.0,2.889,2.889,1.444,3.003,0.0,2.919
2012-01-19,12.964,0.0,0.0,0.0,3.414,0.0,43.483,0.865,0,0.0,2.317,0.0,0.107,-43.903,8.869,8.869,0.0,0.0,0.0,0.0,44.346,0.0,44.346,0.443,0.0,43.903,43.903,2012,0.0,0.0,0.0,0.0,2.946,0.0,2.946,0.029,0.0,2.917,2.917,1.518,3.024,0.0,2.946
2012-01-20,11.213,0.0,0.0,0.0,2.672,0.0,42.819,0.664,0,0.0,2.224,0.0,0.1,-35.233,7.118,7.118,0.0,0.0,0.0,0.0,35.589,0.0,35.589,0.356,0.0,35.233,35.233,2012,0.0,0.0,0.0,0.0,2.365,0.0,2.365,0.024,0.0,2.341,2.341,1.589,2.441,0.0,2.365
2012-01-21,9.247,0.0,0.0,0.0,2.308,0.0,42.255,0.565,0,0.0,2.135,0.0,0.094,-25.502,5.152,5.152,0.0,0.0,0.0,0.0,25.76,0.0,25.76,0.258,0.0,25.502,25.502,2012,0.0,0.0,0.0,0.0,1.712,0.0,1.712,0.017,0.0,1.694,1.694,1.496,1.789,0.0,1.712
2012-01-22,10.337,0.0,0.0,0.0,2.74,0.0,41.593,0.662,0,0.0,2.05,0.0,0.091,-30.9,6.242,6.242,0.0,0.0,0.0,0.0,31.212,0.0,31.212,0.312,0.0,30.9,30.9,2012,0.0,0.0,0.0,0.0,2.074,0.0,2.074,0.021,0.0,2.053,2.053,1.333,2.144,0.0,2.074
2012-01-23,6.416,1.563,1.563,0.0,1.381,0.0,42.558,0.338,0,0.0,2.217,0.0,0.088,-11.489,2.321,2.321,1.563,1.563,0.0,0.0,11.605,0.0,11.605,0.116,0.0,13.052,13.052,2012,0.104,0.104,0.0,0.0,0.771,0.0,0.771,0.008,0.0,0.867,0.867,1.258,0.956,1.667,0.771
2012-01-24,10.496,0.008,0.008,0.0,3.875,0.0,41.622,0.943,0,0.0,2.13,0.0,0.088,-31.688,6.402,6.402,0.008,0.008,0.0,0.0,32.008,0.0,32.008,0.32,0.0,31.696,31.696,2012,0.001,0.001,0.0,0.0,2.127,0.0,2.127,0.021,0.0,2.106,2.106,0.966,2.194,0.009,2.127
2012-01-25,12.659,0.0,0.0,0.0,4.582,0.0,40.532,1.09,0,0.0,2.045,0.0,0.089,-42.395,8.565,8.565,0.0,0.0,0.0,0.0,42.823,0.0,42.823,0.428,0.0,42.395,42.395,2012,0.0,0.0,0.0,0.0,2.845,0.0,2.845,0.028,0.0,2.817,2.817,1.222,2.905,0.0,2.845
2012-01-26,14.473,0.0,0.0,0.0,5.424,0.0,39.276,1.256,0,0.0,1.963,0.0,0.088,-51.37,10.378,10.378,0.0,0.0,0.0,0.0,51.889,0.0,51.889,0.519,0.0,51.37,51.37,2012,0.0,0.0,0.0,0.0,3.448,0.0,3.448,0.034,0.0,3.413,3.413,1.395,3.501,0.0,3.448
2012-01-27,14.361,0.0,0.0,0.0,5.622,0.0,38.014,1.262,0,0.0,1.884,0.0,0.085,-50.816,10.266,10.266,0.0,0.0,0.0,0.0,51.33,0.0,51.33,0.513,0.0,50.816,50.816,2012,0.0,0.0,0.0,0.0,3.41,0.0,3.41,0.034,0.0,3.376,3.376,1.595,3.462,0.0,3.41
2012-01-28,12.171,0.0,0.0,0.0,4.25,0.0,37.091,0.923,0,0.0,1.809,0.0,0.082,-39.975,8.076,8.076,0.0,0.0,0.0,0.0,40.379,0.0,40.379,0.404,0.0,39.975,39.975,2012,0.0,0.0,0.0,0.0,2.683,0.0,2.683,0.027,0.0,2.656,2.656,1.641,2.738,0.0,2.683
2012-01-29,11.395,0.0,0.0,0.0,2.84,0.0,36.489,0.602,0,0.0,1.737,0.0,0.078,-36.137,7.3,7.3,0.0,0.0,0.0,0.0,36.502,0.0,36.502,0.365,0.0,36.137,36.137,2012,0.0,0.0,0.0,0.0,2.425,0.0,2.425,0.024,0.0,2.401,2.401,1.601,2.479,0.0,2.425
2012-01-30,11.407,0.0,0.0,0.0,2.677,0.0,35.931,0.558,0,0.0,1.667,0.0,0.074,-36.194,7.312,7.312,0.0,0.0,0.0,0.0,36.56,0.0,36.56,0.366,0.0,36.194,36.194,2012,0.0,0.0,0.0,0.0,2.429,0.0,2.429,0.024,0.0,2.405,2.405,1.506,2.479,0.0,2.429
2012-01-31,11.681,0.0,0.0,0.0,2.806,0.0,35.354,0.576,0,0.0,1.6,0.0,0.071,-37.55,7.586,7.586,0.0,0.0,0.0,0.0,37.93,0.0,37.93,0.379,0.0,37.55,37.55,2012,0.0,0.0,0.0,0.0,2.52,0.0,2.52,0.025,0.0,2.495,2.495,1.55,2.566,0.0,2.52
2012-02-01,10.352,0.302,0.302,0.0,2.875,0.0,35.029,0.585,0,0.0,1.577,0.0,0.069,-30.972,6.257,6.257,0.302,0.302,0.0,0.0,31.285,0.0,31.285,0.313,0.0,31.274,31.274,2012,0.02,0.02,0.0,0.0,2.079,0.0,2.079,0.021,0.0,2.078,2.078,1.575,2.147,0.322,2.079
2012-02-02,10.884,0.0,0.0,0.0,3.133,0.0,34.402,0.627,0,0.0,1.514,0.0,0.067,-33.605,6.789,6.789,0.0,0.0,0.0,0.0,33.944,0.0,33.944,0.339,0.0,33.605,33.605,2012,0.0,0.0,0.0,0.0,2.255,0.0,2.255,0.023,0.0,2.233,2.233,1.466,2.299,0.0,2.255
2012-02-03,13.061,0.0,0.0,0.0,3.562,0.0,33.701,0.7,0,0.0,1.454,0.0,0.065,-44.381,8.966,8.966,0.0,0.0,0.0,0.0,44.829,0.0,44.829,0.448,0.0,44.381,44.381,2012,0.0,0.0,0.0,0.0,2.979,0.0,2.979,0.03,0.0,2.949,2.949,1.554,3.013,0.0,2.979
2012-02-04,13.387,0.0,0.0,0.0,3.661,0.0,32.996,0.705,0,0.0,1.396,0.0,0.062,-45.998,9.293,9.293,0.0,0.0,0.0,0.0,46.463,0.0,46.463,0.465,0.0,45.998,45.998,2012,0.0,0.0,0.0,0.0,3.087,0.0,3.087,0.031,0.0,3.056,3.056,1.617,3.119,0.0,3.087
2012-02-05,14.244,0.0,0.0,0.0,4.426,0.0,32.162,0.834,0,0.0,1.34,0.0,0.06,-50.236,10.149,10.149,0.0,0.0,0.0,0.0,50.743,0.0,50.743,0.507,0.0,50.236,50.236,2012,0.0,0.0,0.0,0.0,3.372,0.0,3.372,0.034,0.0,3.338,3.338,1.613,3.398,0.0,3.372
2012-02-06,15.573,0.0,0.0,0.0,4.899,0.0,31.262,0.9,0,0.0,1.286,0.0,0.058,-56.817,11.478,11.478,0.0,0.0,0.0,0.0,57.391,0.0,57.391,0.574,0.0,56.817,56.817,2012,0.0,0.0,0.0,0.0,3.813,0.0,3.813,0.038,0.0,3.775,3.775,1.633,3.833,0.0,3.813
2012-02-07,14.051,0.0,0.0,0.0,3.901,0.0,30.565,0.697,0,0.0,1.235,0.0,0.055,-49.282,9.956,9.956,0.0,0.0,0.0,0.0,49.779,0.0,49.779,0.498,0.0,49.282,49.282,2012,0.0,0.0,0.0,0.0,3.307,0.0,3.307,0.033,0.0,3.274,3.274,1.697,3.33,0.0,3.307
2012-02-08,12.742,0.0,0.0,0.0,3.756,0.0,29.909,0.656,0,0.0,1.185,0.0,0.053,-42.806,8.648,8.648,0.0,0.0,0.0,0.0,43.238,0.0,43.238,0.432,0.0,42.806,42.806,2012,0.0,0.0,0.0,0.0,2.873,0.0,2.873,0.029,0.0,2.844,2.844,1.744,2.897,0.0,2.873
2012-02-09,14.801,0.0,0.0,0.0,4.956,0.0,29.062,0.847,0,0.0,1.138,0.0,0.051,-52.996,10.706,10.706,0.0,0.0,0.0,0.0,53.531,0.0,53.531,0.535,0.0,52.996,52.996,2012,0.0,0.0,0.0,0.0,3.557,0.0,3.557,0.036,0.0,3.521,3.521,1.633,3.572,0.0,3.557
2012-02-10,16.173,0.0,0.0,0.0,6.308,0.0,28.014,1.048,0,0.0,1.092,0.0,0.049,-59.788,12.078,12.078,0.0,0.0,0.0,0.0,60.392,0.0,60.392,0.604,0.0,59.788,59.788,2012,0.0,0.0,0.0,0.0,4.013,0.0,4.013,0.04,0.0,3.972,3.972,1.716,4.021,0.0,4.013
2012-02-11,14.352,0.165,0.165,0.0,4.277,0.0,27.472,0.688,0,0.0,1.067,0.0,0.047,-50.773,10.257,10.257,0.165,0.165,0.0,0.0,51.285,0.0,51.285,0.513,0.0,50.938,50.938,2012,0.011,0.011,0.0,0.0,3.408,0.0,3.408,0.034,0.0,3.384,3.384,2.583,3.431,0.176,3.408
2012-02-12,10.38,0.952,0.952,0.0,1.962,0.0,28.002,0.318,0,0.0,1.124,0.0,0.046,-31.11,6.285,6.285,0.952,0.952,0.0,0.0,31.424,0.0,31.424,0.314,0.0,32.062,32.062,2012,0.063,0.063,0.0,0.0,2.088,0.0,2.088,0.021,0.0,2.13,2.13,2.742,2.176,1.015,2.088
2012-02-13,10.408,0.113,0.113,0.0,2.542,0.0,27.694,0.408,0,0.0,1.092,0.0,0.045,-31.249,6.313,6.313,0.113,0.113,0.0,0.0,31.565,0.0,31.565,0.316,0.0,31.362,31.362,2012,0.007,0.007,0.0,0.0,2.097,0.0,2.097,0.021,0.0,2.084,2.084,2.265,2.129,0.12,2.097
2012-02-14,10.1,0.0,0.0,0.0,2.695,0.0,27.268,0.427,0,0.0,1.048,0.0,0.045,-29.725,6.005,6.005,0.0,0.0,0.0,0.0,30.025,0.0,30.025,0.3,0.0,29.725,29.725,2012,0.0,0.0,0.0,0.0,1.995,0.0,1.995,0.02,0.0,1.975,1.975,1.701,2.02,0.0,1.995
2012-02-15,11.46,0.0,0.0,0.0,3.7,0.0,26.691,0.577,0,0.0,1.006,0.0,0.045,-36.456,7.365,7.365,0.0,0.0,0.0,0.0,36.825,0.0,36.825,0.368,0.0,36.456,36.456,2012,0.0,0.0,0.0,0.0,2.447,0.0,2.447,0.024,0.0,2.422,2.422,1.591,2.467,0.0,2.447
2012-02-16,10.923,0.0,0.0,0.0,3.936,0.0,26.091,0.6,0,0.0,0.966,0.0,0.044,-33.801,6.829,6.829,0.0,0.0,0.0,0.0,34.143,0.0,34.143,0.341,0.0,33.801,33.801,2012,0.0,0.0,0.0,0.0,2.269,0.0,2.269,0.023,0.0,2.246,2.246,1.546,2.29,0.0,2.269
2012-02-17,9.973,0.001,0.001,0.0,3.091,0.0,25.631,0.461,0,0.0,0.927,0.0,0.042,-29.095,5.878,5.878,0.001,0.001,0.0,0.0,29.389,0.0,29.389,0.294,0.0,29.096,29.096,2012,0.0,0.0,0.0,0.0,1.953,0.0,1.953,0.02,0.0,1.933,1.933,1.617,1.975,0.001,1.953
2012-02-18,7.814,0.0,0.0,0.0,2.235,0.0,25.303,0.327,0,0.0,0.89,0.0,0.04,-18.412,3.72,3.72,0.0,0.0,0.0,0.0,18.598,0.0,18.598,0.186,0.0,18.412,18.412,2012,0.0,0.0,0.0,0.0,1.236,0.0,1.236,0.012,0.0,1.223,1.223,1.474,1.263,0.0,1.236
2012-02-19,11.649,0.0,0.0,0.0,4.099,0.0,24.711,0.593,0,0.0,0.854,0.0,0.038,-37.393,7.554,7.554,0.0,0.0,0.0,0.0,37.771,0.0,37.771,0.378,0.0,37.393,37.393,2012,0.0,0.0,0.0,0.0,2.51,0.0,2.51,0.025,0.0,2.484,2.484,1.353,2.523,0.0,2.51
2012-02-20,9.283,0.0,0.0,0.0,2.419,0.0,24.369,0.342,0,0.0,0.82,0.0,0.037,-25.681,5.188,5.188,0.0,0.0,0.0,0.0,25.941,0.0,25.941,0.259,0.0,25.681,25.681,2012,0.0,0.0,0.0,0.0,1.724,0.0,1.724,0.017,0.0,1.706,1.706,1.677,1.743,0.0,1.724
2012-02-21,11.698,0.0,0.0,0.0,3.22,0.0,23.921,0.448,0,0.0,0.787,0.0,0.035,-37.633,7.603,7.603,0.0,0.0,0.0,0.0,38.014,0.0,38.014,0.38,0.0,37.633,37.633,2012,0.0,0.0,0.0,0.0,2.526,0.0,2.526,0.025,0.0,2.5,2.5,1.518,2.536,0.0,2.526
2012-02-22,12.382,0.0,0.0,0.0,3.284,0.0,23.472,0.449,0,0.0,0.756,0.0,0.034,-41.021,8.287,8.287,0.0,0.0,0.0,0.0,41.435,0.0,41.435,0.414,0.0,41.021,41.021,2012,0.0,0.0,0.0,0.0,2.753,0.0,2.753,0.028,0.0,2.726,2.726,1.615,2.759,0.0,2.753
2012-02-23,9.824,0.33,0.33,0.0,2.253,0.0,23.465,0.306,0,0.0,0.756,0.0,0.033,-28.361,5.729,5.729,0.33,0.33,0.0,0.0,28.647,0.0,28.647,0.286,0.0,28.691,28.691,2012,0.022,0.022,0.0,0.0,1.903,0.0,1.903,0.019,0.0,1.906,1.906,1.542,1.939,0.352,1.903
2012-02-24,8.58,0.095,0.095,0.0,2.175,0.0,23.259,0.293,0,0.0,0.734,0.0,0.032,-22.203,4.485,4.485,0.095,0.095,0.0,0.0,22.427,0.0,22.427,0.224,0.0,22.298,22.298,2012,0.006,0.006,0.0,0.0,1.49,0.0,1.49,0.015,0.0,1.482,1.482,1.317,1.513,0.101,1.49
2012-02-25,6.301,0.833,0.833,0.0,1.318,0.0,23.833,0.181,0,0.0,0.779,0.0,0.031,-10.921,2.206,2.206,0.833,0.833,0.0,0.0,11.031,0.0,11.031,0.11,0.0,11.754,11.754,2012,0.055,0.055,0.0,0.0,0.733,0.0,0.733,0.007,0.0,0.781,0.781,1.228,0.812,0.889,0.733
2012-02-26,11.607,0.0,0.0,0.0,3.241,0.0,23.392,0.441,0,0.0,0.748,0.0,0.031,-37.185,7.512,7.512,0.0,0.0,0.0,0.0,37.561,0.0,37.561,0.376,0.0,37.185,37.185,2012,0.0,0.0,0.0,0.0,2.496,0.0,2.496,0.025,0.0,2.471,2.471,1.081,2.502,0.0,2.496
2012-02-27,9.575,0.014,0.014,0.0,1.975,0.0,23.141,0.264,0,0.0,0.719,0.0,0.031,-27.124,5.48,5.48,0.014,0.014,0.0,0.0,27.398,0.0,27.398,0.274,0.0,27.139,27.139,2012,0.001,0.001,0.0,0.0,1.82,0.0,1.82,0.018,0.0,1.803,1.803,1.265,1.835,0.015,1.82
2012-02-28,6.125,2.137,2.137,0.0,1.1,0.0,24.923,0.158,0,0.0,0.88,0.0,0.032,-10.051,2.03,2.03,2.137,2.137,0.0,0.0,10.152,0.0,10.152,0.102,0.0,12.188,12.188,2012,0.142,0.142,0.0,0.0,0.675,0.0,0.675,0.007,0.0,0.81,0.81,1.15,0.841,2.279,0.675
2012-02-29,4.1,0.0,0.0,0.0,1.475,0.0,24.713,0.21,0,0.0,0.845,0.0,0.033,-0.028,0.006,0.006,0.0,0.0,0.0,0.0,0.028,0.0,0.028,0.0,0.0,0.028,0.028,2012,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.002,0.002,1.045,0.034,0.0,0.002
2012-03-01,12.311,0.0,0.0,0.0,4.503,0.0,24.077,0.636,0,0.0,0.811,0.0,0.034,-40.672,8.217,8.217,0.0,0.0,0.0,0.0,41.083,0.0,41.083,0.411,0.0,40.672,40.672,2012,0.0,0.0,0.0,0.0,2.73,0.0,2.73,0.027,0.0,2.702,2.702,1.138,2.737,0.0,2.73
2012-03-02,12.018,0.0,0.0,0.0,3.832,0.0,23.55,0.527,0,0.0,0.779,0.0,0.035,-39.219,7.923,7.923,0.0,0.0,0.0,0.0,39.615,0.0,39.615,0.396,0.0,39.219,39.219,2012,0.0,0.0,0.0,0.0,2.632,0.0,2.632,0.026,0.0,2.606,2.606,1.283,2.641,0.0,2.632
2012-03-03,13.404,0.0,0.0,0.0,4.218,0.0,22.982,0.568,0,0.0,0.748,0.0,0.034,-46.083,9.31,9.31,0.0,0.0,0.0,0.0,46.548,0.0,46.548,0.465,0.0,46.083,46.083,2012,0.0,0.0,0.0,0.0,3.093,0.0,3.093,0.031,0.0,3.062,3.062,1.454,3.096,0.0,3.093
2012-03-04,12.904,0.0,0.0,0.0,3.706,0.0,22.495,0.487,0,0.0,0.718,0.0,0.033,-43.606,8.809,8.809,0.0,0.0,0.0,0.0,44.046,0.0,44.046,0.44,0.0,43.606,43.606,2012,0.0,0.0,0.0,0.0,2.927,0.0,2.927,0.029,0.0,2.897,2.897,1.579,2.93,0.0,2.927
2012-03-05,9.426,0.0,0.0,0.0,2.381,0.0,22.189,0.306,0,0.0,0.689,0.0,0.031,-26.388,5.331,5.331,0.0,0.0,0.0,0.0,26.654,0.0,26.654,0.267,0.0,26.388,26.388,2012,0.0,0.0,0.0,0.0,1.771,0.0,1.771,0.018,0.0,1.753,1.753,1.454,1.784,0.0,1.771
2012-03-06,12.559,0.0,0.0,0.0,3.562,0.0,21.738,0.452,0,0.0,0.661,0.0,0.029,-41.896,8.464,8.464,0.0,0.0,0.0,0.0,42.319,0.0,42.319,0.423,0.0,41.896,41.896,2012,0.0,0.0,0.0,0.0,2.812,0.0,2.812,0.028,0.0,2.784,2.784,1.281,2.813,0.0,2.812
2012-03-07,16.481,0.0,0.0,0.0,5.579,0.0,21.045,0.693,0,0.0,0.635,0.0,0.028,-61.314,12.387,12.387,0.0,0.0,0.0,0.0,61.933,0.0,61.933,0.619,0.0,61.314,61.314,2012,0.0,0.0,0.0,0.0,4.115,0.0,4.115,0.041,0.0,4.074,4.074,1.665,4.102,0.0,4.115
2012-03-08,15.826,0.0,0.0,0.0,5.878,0.0,20.338,0.707,0,0.0,0.61,0.0,0.027,-58.071,11.731,11.731,0.0,0.0,0.0,0.0,58.657,0.0,58.657,0.587,0.0,58.071,58.071,2012,0.0,0.0,0.0,0.0,3.897,0.0,3.897,0.039,0.0,3.858,3.858,1.714,3.886,0.0,3.897
2012-03-09,14.607,0.0,0.0,0.0,4.617,0.0,19.801,0.537,0,0.0,0.585,0.0,0.026,-52.034,10.512,10.512,0.0,0.0,0.0,0.0,52.56,0.0,52.56,0.526,0.0,52.034,52.034,2012,0.0,0.0,0.0,0.0,3.492,0.0,3.492,0.035,0.0,3.457,3.457,1.826,3.484,0.0,3.492
2012-03-10,15.053,1.939,1.939,0.0,4.74,0.0,21.002,0.585,0,0.0,0.709,0.0,0.026,-54.241,10.958,10.958,1.939,1.939,0.0,0.0,54.789,0.0,54.789,0.548,0.0,56.18,56.18,2012,0.129,0.129,0.0,0.0,3.64,0.0,3.64,0.036,0.0,3.733,3.733,1.788,3.758,2.068,3.64
2012-03-11,10.831,0.0,0.0,0.0,3.11,0.0,20.629,0.373,0,0.0,0.681,0.0,0.026,-33.342,6.736,6.736,0.0,0.0,0.0,0.0,33.679,0.0,33.679,0.337,0.0,33.342,33.342,2012,0.0,0.0,0.0,0.0,2.238,0.0,2.238,0.022,0.0,2.215,2.215,1.603,2.241,0.0,2.238
2012-03-12,10.582,0.0,0.0,0.0,3.357,0.0,20.233,0.396,0,0.0,0.654,0.0,0.027,-32.109,6.487,6.487,0.0,0.0,0.0,0.0,32.433,0.0,32.433,0.324,0.0,32.109,32.109,2012,0.0,0.0,0.0,0.0,2.155,0.0,2.155,0.022,0.0,2.133,2.133,1.585,2.161,0.0,2.155
2012-03-13,12.605,0.0,0.0,0.0,4.903,0.0,19.666,0.567,0,0.0,0.628,0.0,0.028,-42.127,8.51,8.51,0.0,0.0,0.0,0.0,42.552,0.0,42.552,0.426,0.0,42.127,42.127,2012,0.0,0.0,0.0,0.0,2.827,0.0,2.827,0.028,0.0,2.799,2.799,1.434,2.827,0.0,2.827
2012-03-14,15.313,0.0,0.0,0.0,5.388,0.0,19.061,0.606,0,0.0,0.602,0.0,0.028,-55.53,11.218,11.218,0.0,0.0,0.0,0.0,56.091,0.0,56.091,0.561,0.0,55.53,55.53,2012,0.0,0.0,0.0,0.0,3.727,0.0,3.727,0.037,0.0,3.69,3.69,1.528,3.717,0.0,3.727
