TIMESTAMP,T2,RRR,PE
1/1/2010,9.8313927,0,2.37
1/2/2010,13.173767,0,2.812
1/3/2010,11.66949,0,2.339
1/4/2010,13.354152,0,2.851
1/5/2010,11.049355,0,2.125
1/6/2010,11.334124,0,2.293
1/7/2010,10.906339,0,2.413
1/8/2010,12.036374,0,2.84
1/9/2010,12.338578,0,2.748
1/10/2010,13.563086,0,3.069
1/11/2010,10.213371,0,2.43
1/12/2010,9.9012328,0,2.739
1/13/2010,12.555983,0,3.12
1/14/2010,13.419088,0.23054126,2.855
1/15/2010,12.379076,0.10209232,2.394
1/16/2010,12.268046,0,2.481
1/17/2010,12.779158,0,2.701
1/18/2010,9.7116892,0,1.64
1/19/2010,12.15898,0,2.739
1/20/2010,16.329185,0,3.434
1/21/2010,17.119295,0,3.389
1/22/2010,16.394907,0,3.217
1/23/2010,15.207723,0,2.824
1/24/2010,14.427855,1.0242036,2.291
1/25/2010,14.071393,1.1019099,2.135
1/26/2010,13.534778,0.47120819,2.048
1/27/2010,15.490098,0,2.574
1/28/2010,14.369903,0,2.195
1/29/2010,13.709189,0,2.654
1/30/2010,13.014325,0,2.297
1/31/2010,14.4791,0,2.934
2/1/2010,14.440713,0,2.785
2/2/2010,12.139816,0,2.41
2/3/2010,8.4164574,0.000308381,1.703
2/4/2010,9.033529,0,1.792
2/5/2010,7.8271056,0.26689914,1.46
2/6/2010,8.2937194,0,1.909
2/7/2010,8.088877,0,1.805
2/8/2010,13.584073,0,2.913
2/9/2010,12.420479,0,2.215
2/10/2010,14.187781,0,2.701
2/11/2010,13.941646,0,2.514
2/12/2010,15.20558,0,2.626
2/13/2010,13.655357,0,2.429
2/14/2010,12.245268,0,2.179
2/15/2010,11.580757,0,2.384
2/16/2010,10.763341,0,2.067
2/17/2010,10.349475,0,1.87
2/18/2010,10.051542,0,1.913
2/19/2010,12.552879,0,2.469
2/20/2010,13.767982,0,2.471
2/21/2010,12.882655,0,2.143
2/22/2010,10.143749,0,1.734
2/23/2010,11.717711,0,1.931
2/24/2010,12.606783,0,2.094
2/25/2010,9.176458,0.11061403,1.157
2/26/2010,9.2384789,0,1.765
2/27/2010,11.373918,0,2.171
2/28/2010,10.704406,2.9449663,1.586
3/1/2010,10.264957,0,1.743
3/2/2010,7.7302184,0,1.121
3/3/2010,9.3705402,0,1.808
3/4/2010,11.639169,0,2.227
3/5/2010,14.985703,0,2.599
3/6/2010,16.917297,0,2.72
3/7/2010,14.927377,0,2.091
3/8/2010,12.523166,0,2.178
3/9/2010,14.980586,0,2.569
3/10/2010,14.816112,0,2.504
3/11/2010,13.141232,0,2.026
3/12/2010,9.712859,0,1.338
3/13/2010,9.2928415,0,1.677
3/14/2010,10.113399,0,1.803
3/15/2010,13.502342,0,2.276
3/16/2010,12.297588,0,1.925
3/17/2010,10.144413,0,1.687
3/18/2010,10.889991,0,1.73
3/19/2010,12.60993,0,2.052
3/20/2010,10.875729,0,1.718
3/21/2010,7.2638804,0,1.306
3/22/2010,6.6942112,0,1.166
3/23/2010,10.79424,0,1.93
3/24/2010,12.436428,0,1.806
3/25/2010,13.912661,0,2.109
3/26/2010,13.873504,0,2.028
3/27/2010,13.935782,0,1.969
3/28/2010,13.804786,0,1.881
3/29/2010,16.487608,0,2.357
3/30/2010,16.302551,0,2.256
3/31/2010,11.519442,0,1.417
4/1/2010,8.6793995,0,1.275
4/2/2010,8.3259921,0,1.413
4/3/2010,9.8471098,0,1.632
4/4/2010,11.153008,0,1.767
4/5/2010,13.735358,0,2.076
4/6/2010,11.331124,0,1.48
4/7/2010,10.483349,0,1.376
4/8/2010,12.538614,0,1.781
4/9/2010,12.647668,0,1.715
4/10/2010,11.299312,0,1.549
4/11/2010,11.007171,0,1.615
4/12/2010,8.4597537,0,1.275
4/13/2010,7.1038806,0,1.201
4/14/2010,9.9395223,0,1.589
4/15/2010,9.6659588,0,1.433
4/16/2010,5.7828057,1.9343621,0.928
4/17/2010,5.1462876,0,1.073
4/18/2010,2.921155,0,0.62
4/19/2010,4.1476653,0,0.814
4/20/2010,3.1446867,0,0.711
4/21/2010,2.6728406,0,0.936
4/22/2010,3.4024234,0,1.021
4/23/2010,3.7471017,0,1.02
4/24/2010,1.7935117,0,0.649
4/25/2010,2.6586216,0,0.894
4/26/2010,4.4571028,0,1.058
4/27/2010,3.8896391,0,0.936
4/28/2010,5.9929666,0,1.169
4/29/2010,10.514892,0,1.515
4/30/2010,13.895579,0,1.769
5/1/2010,10.83284,0,1.297
5/2/2010,5.1190741,0,0.639
5/3/2010,7.4354247,0,1.078
5/4/2010,7.4934679,0,1.083
5/5/2010,1.3087631,6.3381261,0.436
5/6/2010,1.8258337,0,0.763
5/7/2010,3.5651675,0,0.999
5/8/2010,6.424271,0,1.096
5/9/2010,8.0841023,0,1.145
5/10/2010,8.9356597,0,1.19
5/11/2010,10.229283,0,1.287
5/12/2010,8.7361943,0,1.126
5/13/2010,6.2696999,0,0.8
5/14/2010,1.8265784,7.9728393,0.626
5/15/2010,-0.75548421,0,0.495
5/16/2010,-0.13179155,0,0.62
5/17/2010,0.91784435,0,0.67
5/18/2010,6.5298375,0,0.948
5/19/2010,6.8129869,0,0.952
5/20/2010,6.16684,0,0.893
5/21/2010,5.3124044,0,0.848
5/22/2010,-1.1456552,10.478873,0.45
5/23/2010,-4.0065918,0,0.38
5/24/2010,0.66462722,0,0.661
