Date,Qobs
6/26/2018,0.767
6/27/2018,0.8
6/28/2018,0.801
6/29/2018,0.756
6/30/2018,0.835
7/1/2018,0.623
7/2/2018,0.609
7/3/2018,0.64
7/4/2018,0.763
7/5/2018,0.648
7/6/2018,0.671
7/7/2018,0.539
7/8/2018,0.413
7/9/2018,0.439
7/10/2018,0.418
7/11/2018,0.412
7/12/2018,0.422
7/13/2018,0.429
7/14/2018,0.429
7/15/2018,0.469
7/16/2018,0.564
7/17/2018,0.547
7/18/2018,0.526
7/19/2018,0.548
7/20/2018,0.558
7/21/2018,0.666
7/22/2018,0.621
7/23/2018,0.599
7/24/2018,0.583
7/25/2018,0.605
7/26/2018,0.585
7/27/2018,0.623
7/28/2018,0.616
7/29/2018,0.636
7/30/2018,0.627
7/31/2018,0.638
8/1/2018,0.643
8/2/2018,0.643
8/3/2018,0.643
8/4/2018,0.653
8/5/2018,0.64
8/6/2018,0.659
8/7/2018,0.68
8/8/2018,0.628
8/9/2018,0.583
8/10/2018,0.598
8/11/2018,0.585
8/12/2018,0.585
8/13/2018,0.583
8/14/2018,0.619
8/15/2018,0.585
8/16/2018,0.581
8/17/2018,0.605
8/18/2018,0.593
8/19/2018,0.583
8/20/2018,0.705
8/21/2018,1.08
8/22/2018,0.972
8/23/2018,1.05
8/24/2018,0.965
8/25/2018,0.978
8/26/2018,1.02
8/27/2018,1.05
8/28/2018,1.06
8/29/2018,1.09
8/30/2018,1.06
8/31/2018,1.06
9/1/2018,1
9/2/2018,1.03
9/3/2018,1.08
9/4/2018,1.16
9/5/2018,1.18
9/6/2018,1.2
9/7/2018,1.19
9/8/2018,1.18
9/9/2018,1.14
9/10/2018,1.22
9/11/2018,1.3
9/12/2018,1.29
9/13/2018,0.894
9/14/2018,0.47
9/15/2018,0.474
9/16/2018,0.492
9/17/2018,0.524
9/18/2018,0.63
9/19/2018,0.551
9/20/2018,0.505
9/21/2018,0.498
9/22/2018,0.521
9/23/2018,0.517
9/24/2018,0.526
9/25/2018,0.526
9/26/2018,0.531
9/27/2018,0.538
9/28/2018,0.526
9/29/2018,0.649
9/30/2018,0.524
10/1/2018,0.547
10/2/2018,0.536
10/3/2018,0.486
10/4/2018,0.519
10/5/2018,0.509
10/6/2018,0.502
10/7/2018,0.495
10/8/2018,0.509
10/9/2018,0.474
10/10/2018,0.492
10/11/2018,0.481
10/12/2018,0.508
10/13/2018,0.53
10/14/2018,0.469
10/15/2018,0.503
10/16/2018,0.512
10/17/2018,0.495
10/18/2018,0.5
10/19/2018,0.507
10/20/2018,0.602
10/21/2018,0.561
10/22/2018,0.533
10/23/2018,0.536
10/24/2018,0.531
10/25/2018,0.586
10/26/2018,0.618
10/27/2018,0.672
10/28/2018,0.685
10/29/2018,0.64
10/30/2018,0.674
10/31/2018,0.651
11/1/2018,0.675
11/2/2018,0.643
11/3/2018,0.682
11/4/2018,0.748
11/5/2018,0.779
11/6/2018,0.798
11/7/2018,0.848
11/8/2018,0.877
11/9/2018,0.906
11/10/2018,0.953
11/11/2018,0.902
11/12/2018,1.01
11/13/2018,0.89
11/14/2018,0.926
11/15/2018,0.74
11/16/2018,0.792
11/17/2018,0.795
11/18/2018,0.841
11/19/2018,0.909
11/20/2018,1.34
11/21/2018,1.26
11/22/2018,1.07
11/23/2018,0.934
11/24/2018,0.822
11/25/2018,0.779
11/26/2018,0.861
11/27/2018,0.869
11/28/2018,0.849
11/29/2018,0.981
11/30/2018,0.861
12/1/2018,0.796
12/2/2018,0.717
12/3/2018,0.721
12/4/2018,0.703
12/5/2018,0.747
12/6/2018,0.741
12/7/2018,0.664
12/8/2018,0.705
12/9/2018,0.643
12/10/2018,0.659
12/11/2018,0.911
12/12/2018,0.728
12/13/2018,1.21
12/14/2018,0.714
12/15/2018,0.767
12/16/2018,0.693
12/17/2018,0.658
12/18/2018,0.728
12/19/2018,0.853
12/20/2018,0.723
12/21/2018,0.993
12/22/2018,1.18
12/23/2018,1.18
12/24/2018,1.19
12/25/2018,2.23
12/26/2018,12.6
12/27/2018,6.24
12/28/2018,4.18
12/29/2018,2.24
12/30/2018,1.72
12/31/2018,1.79
