,HBV_temp,HBV_prec,HBV_rain,HBV_snow,HBV_pe,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_refreezing,HBV_upper_gw,HBV_lower_gw,HBV_melt_off_glacier,Q_HBV,DDM_smb,pdd,DDM_temp,DDM_prec,DDM_rain,DDM_snow,DDM_accumulation_rate,DDM_ice_melt,DDM_snow_melt,DDM_total_melt,DDM_refreezing_ice,DDM_refreezing_snow,DDM_glacier_reservoir,Q_DDM,water_year,DDM_prec_updated_scaled,DDM_rain_updated_scaled,DDM_snow_updated_scaled,DDM_accumulation_rate_updated_scaled,DDM_ice_melt_updated_scaled,DDM_snow_melt_updated_scaled,DDM_total_melt_updated_scaled,DDM_refreezing_ice_updated_scaled,DDM_refreezing_snow_updated_scaled,DDM_glacier_reservoir_updated_scaled,Q_DDM_updated_scaled,Qobs,Q_Total,Prec_total,Melt_total
2011-01-12,10.627,0.0,0.0,0.0,2.76,0.0,55.531,0.89,0,0.0,1.681,0.0,0.076,-25.388,5.129,5.129,0.0,0.0,0.0,0.0,25.644,0.0,25.644,0.256,0.0,25.388,25.388,2011,0.0,0.0,0.0,0.0,3.323,0.0,3.323,0.033,0.0,3.289,3.289,0.198,3.365,0.0,3.323
2011-01-13,8.632,0.0,0.0,0.0,1.665,0.0,55.003,0.528,0,0.0,1.614,0.0,0.076,-15.515,3.134,3.134,0.0,0.0,0.0,0.0,15.671,0.0,15.671,0.157,0.0,15.515,15.515,2011,0.0,0.0,0.0,0.0,2.03,0.0,2.03,0.02,0.0,2.01,2.01,0.199,2.086,0.0,2.03
2011-01-14,9.926,0.0,0.0,0.0,2.51,0.0,54.214,0.789,0,0.0,1.549,0.0,0.072,-21.92,4.428,4.428,0.0,0.0,0.0,0.0,22.141,0.0,22.141,0.221,0.0,21.92,21.92,2011,0.0,0.0,0.0,0.0,2.869,0.0,2.869,0.029,0.0,2.84,2.84,0.297,2.912,0.0,2.869
2011-01-15,8.313,0.0,0.0,0.0,1.63,0.0,53.709,0.505,0,0.0,1.488,0.0,0.067,-13.933,2.815,2.815,0.0,0.0,0.0,0.0,14.074,0.0,14.074,0.141,0.0,13.933,13.933,2011,0.0,0.0,0.0,0.0,1.823,0.0,1.823,0.018,0.0,1.805,1.805,0.214,1.872,0.0,1.823
2011-01-16,6.42,0.0,0.0,0.0,1.221,0.0,53.334,0.375,0,0.0,1.428,0.0,0.063,-4.564,0.922,0.922,0.0,0.0,0.0,0.0,4.61,0.0,4.61,0.046,0.0,4.564,4.564,2011,0.0,0.0,0.0,0.0,0.597,0.0,0.597,0.006,0.0,0.591,0.591,0.517,0.654,0.0,0.597
2011-01-17,9.755,0.0,0.0,0.0,2.63,0.0,52.533,0.801,0,0.0,1.371,0.0,0.061,-21.072,4.257,4.257,0.0,0.0,0.0,0.0,21.284,0.0,21.284,0.213,0.0,21.072,21.072,2011,0.0,0.0,0.0,0.0,2.758,0.0,2.758,0.028,0.0,2.73,2.73,0.142,2.791,0.0,2.758
2011-01-18,9.076,0.0,0.0,0.0,1.93,0.0,51.953,0.579,0,0.0,1.316,0.0,0.059,-17.709,3.578,3.578,0.0,0.0,0.0,0.0,17.888,0.0,17.888,0.179,0.0,17.709,17.709,2011,0.0,0.0,0.0,0.0,2.318,0.0,2.318,0.023,0.0,2.294,2.294,0.246,2.353,0.0,2.318
2011-01-19,7.511,0.0,0.0,0.0,1.119,0.0,51.621,0.332,0,0.0,1.263,0.0,0.057,-9.965,2.013,2.013,0.0,0.0,0.0,0.0,10.065,0.0,10.065,0.101,0.0,9.965,9.965,2011,0.0,0.0,0.0,0.0,1.304,0.0,1.304,0.013,0.0,1.291,1.291,0.391,1.348,0.0,1.304
2011-01-20,9.05,0.0,0.0,0.0,1.707,0.0,51.118,0.504,0,0.0,1.213,0.0,0.054,-17.581,3.552,3.552,0.0,0.0,0.0,0.0,17.759,0.0,17.759,0.178,0.0,17.581,17.581,2011,0.0,0.0,0.0,0.0,2.301,0.0,2.301,0.023,0.0,2.278,2.278,0.333,2.332,0.0,2.301
2011-01-21,8.593,0.0,0.0,0.0,1.742,0.0,50.609,0.509,0,0.0,1.164,0.0,0.052,-15.319,3.095,3.095,0.0,0.0,0.0,0.0,15.474,0.0,15.474,0.155,0.0,15.319,15.319,2011,0.0,0.0,0.0,0.0,2.005,0.0,2.005,0.02,0.0,1.985,1.985,0.325,2.037,0.0,2.005
2011-01-22,10.82,0.067,0.067,0.0,2.848,0.0,49.837,0.825,0,0.0,1.131,0.0,0.05,-26.344,5.322,5.322,0.067,0.067,0.0,0.0,26.61,0.0,26.61,0.266,0.0,26.411,26.411,2011,0.009,0.009,0.0,0.0,3.448,0.0,3.448,0.034,0.0,3.422,3.422,0.501,3.472,0.075,3.448
2011-01-23,11.008,3.052,3.052,0.0,2.927,0.0,51.407,0.874,0,0.0,1.67,0.0,0.05,-27.272,5.51,5.51,3.052,3.052,0.0,0.0,27.548,0.0,27.548,0.275,0.0,30.325,30.325,2011,0.395,0.395,0.0,0.0,3.569,0.0,3.569,0.036,0.0,3.929,3.929,0.788,3.979,3.448,3.569
2011-01-24,10.905,0.208,0.208,0.0,3.148,0.0,50.644,0.928,0,0.0,1.644,0.0,0.054,-26.762,5.406,5.406,0.208,0.208,0.0,0.0,27.032,0.0,27.032,0.27,0.0,26.97,26.97,2011,0.027,0.027,0.0,0.0,3.502,0.0,3.502,0.035,0.0,3.494,3.494,0.696,3.549,0.235,3.502
2011-01-25,8.845,0.0,0.0,0.0,1.851,0.0,50.109,0.536,0,0.0,1.578,0.0,0.062,-16.569,3.347,3.347,0.0,0.0,0.0,0.0,16.736,0.0,16.736,0.167,0.0,16.569,16.569,2011,0.0,0.0,0.0,0.0,2.168,0.0,2.168,0.022,0.0,2.147,2.147,0.332,2.209,0.0,2.168
2011-01-26,8.915,0.0,0.0,0.0,2.031,0.0,49.527,0.582,0,0.0,1.515,0.0,0.068,-16.913,3.417,3.417,0.0,0.0,0.0,0.0,17.084,0.0,17.084,0.171,0.0,16.913,16.913,2011,0.0,0.0,0.0,0.0,2.213,0.0,2.213,0.022,0.0,2.191,2.191,0.365,2.259,0.0,2.213
2011-01-27,9.293,0.0,0.0,0.0,2.261,0.0,48.887,0.64,0,0.0,1.454,0.0,0.068,-18.785,3.795,3.795,0.0,0.0,0.0,0.0,18.974,0.0,18.974,0.19,0.0,18.785,18.785,2011,0.0,0.0,0.0,0.0,2.458,0.0,2.458,0.025,0.0,2.434,2.434,0.408,2.502,0.0,2.458
2011-01-28,11.043,0.0,0.0,0.0,3.21,0.0,47.991,0.897,0,0.0,1.396,0.0,0.064,-27.447,5.545,5.545,0.0,0.0,0.0,0.0,27.724,0.0,27.724,0.277,0.0,27.447,27.447,2011,0.0,0.0,0.0,0.0,3.592,0.0,3.592,0.036,0.0,3.556,3.556,0.614,3.62,0.0,3.592
2011-01-29,10.005,0.03,0.03,0.0,2.153,0.0,47.424,0.591,0,0.0,1.346,0.0,0.06,-22.311,4.507,4.507,0.03,0.03,0.0,0.0,22.537,0.0,22.537,0.225,0.0,22.341,22.341,2011,0.004,0.004,0.0,0.0,2.92,0.0,2.92,0.029,0.0,2.895,2.895,0.672,2.955,0.034,2.92
2011-01-30,7.797,0.001,0.001,0.0,1.287,0.0,47.076,0.349,0,0.0,1.292,0.0,0.057,-11.38,2.299,2.299,0.001,0.001,0.0,0.0,11.495,0.0,11.495,0.115,0.0,11.381,11.381,2011,0.0,0.0,0.0,0.0,1.489,0.0,1.489,0.015,0.0,1.475,1.475,0.976,1.531,0.001,1.489
2011-01-31,8.162,0.359,0.359,0.0,1.645,0.0,46.922,0.445,0,0.0,1.305,0.0,0.055,-13.184,2.664,2.664,0.359,0.359,0.0,0.0,13.318,0.0,13.318,0.133,0.0,13.543,13.543,2011,0.046,0.046,0.0,0.0,1.725,0.0,1.725,0.017,0.0,1.755,1.755,0.381,1.81,0.405,1.725
2011-02-01,12.315,0.0,0.0,0.0,4.357,0.0,45.754,1.168,0,0.0,1.253,0.0,0.054,-33.744,6.817,6.817,0.0,0.0,0.0,0.0,34.085,0.0,34.085,0.341,0.0,33.744,33.744,2011,0.0,0.0,0.0,0.0,4.416,0.0,4.416,0.044,0.0,4.372,4.372,0.55,4.426,0.0,4.416
2011-02-02,11.085,0.0,0.0,0.0,3.394,0.0,44.867,0.887,0,0.0,1.203,0.0,0.053,-27.657,5.587,5.587,0.0,0.0,0.0,0.0,27.936,0.0,27.936,0.279,0.0,27.657,27.657,2011,0.0,0.0,0.0,0.0,3.62,0.0,3.62,0.036,0.0,3.583,3.583,0.933,3.637,0.0,3.62
2011-02-03,8.994,0.0,0.0,0.0,2.216,0.0,44.298,0.568,0,0.0,1.155,0.0,0.052,-17.306,3.496,3.496,0.0,0.0,0.0,0.0,17.481,0.0,17.481,0.175,0.0,17.306,17.306,2011,0.0,0.0,0.0,0.0,2.265,0.0,2.265,0.023,0.0,2.242,2.242,0.814,2.294,0.0,2.265
2011-02-04,11.74,0.0,0.0,0.0,3.801,0.0,43.336,0.962,0,0.0,1.109,0.0,0.05,-30.897,6.242,6.242,0.0,0.0,0.0,0.0,31.209,0.0,31.209,0.312,0.0,30.897,30.897,2011,0.0,0.0,0.0,0.0,4.043,0.0,4.043,0.04,0.0,4.003,4.003,1.125,4.053,0.0,4.043
2011-02-05,11.801,0.0,0.0,0.0,3.405,0.0,42.493,0.843,0,0.0,1.064,0.0,0.048,-31.201,6.303,6.303,0.0,0.0,0.0,0.0,31.517,0.0,31.517,0.315,0.0,31.201,31.201,2011,0.0,0.0,0.0,0.0,4.083,0.0,4.083,0.041,0.0,4.043,4.043,1.313,4.09,0.0,4.083
2011-02-06,8.645,0.0,0.0,0.0,1.117,0.0,42.222,0.271,0,0.0,1.022,0.0,0.046,-15.579,3.147,3.147,0.0,0.0,0.0,0.0,15.737,0.0,15.737,0.157,0.0,15.579,15.579,2011,0.0,0.0,0.0,0.0,2.039,0.0,2.039,0.02,0.0,2.019,2.019,1.386,2.064,0.0,2.039
2011-02-07,7.5,0.0,0.0,0.0,1.212,0.0,41.929,0.292,0,0.0,0.981,0.0,0.044,-9.911,2.002,2.002,0.0,0.0,0.0,0.0,10.011,0.0,10.011,0.1,0.0,9.911,9.911,2011,0.0,0.0,0.0,0.0,1.297,0.0,1.297,0.013,0.0,1.284,1.284,1.39,1.328,0.0,1.297
2011-02-08,7.492,7.697,7.697,0.0,1.169,0.0,48.012,0.323,0,0.0,2.181,0.0,0.045,-9.84,1.994,1.994,7.69,7.675,0.015,0.015,9.942,0.015,9.957,0.099,0.002,17.53,17.53,2011,0.996,0.994,0.002,0.002,1.288,0.002,1.29,0.013,0.0,2.271,2.271,1.102,2.317,8.693,1.29
2011-02-09,6.303,3.902,3.902,0.0,1.034,0.0,50.862,0.302,0,0.0,2.813,0.0,0.059,-0.505,0.805,0.805,3.202,1.569,1.632,1.632,0.758,1.632,2.39,0.008,0.245,3.707,3.707,2011,0.415,0.203,0.212,0.212,0.098,0.212,0.31,0.001,0.032,0.48,0.48,0.313,0.539,4.316,0.31
2011-02-10,5.076,5.056,5.056,0.0,0.678,0.0,54.677,0.213,0,0.0,3.688,0.0,0.087,3.539,0.0,-0.422,3.539,0.0,3.539,3.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.459,0.0,0.459,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.087,5.515,0.0
2011-02-11,4.574,3.754,3.754,0.0,0.591,0.0,57.416,0.195,0,0.0,4.329,0.0,0.124,2.628,0.0,-0.924,2.628,0.0,2.628,2.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.34,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.124,4.095,0.0
2011-02-12,3.718,0.209,0.209,0.0,0.37,0.0,57.455,0.122,0,0.0,4.202,0.0,0.158,0.147,0.0,-1.781,0.147,0.0,0.147,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.019,0.0,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.158,0.228,0.0
2011-02-13,8.799,0.0,0.0,0.0,2.493,0.0,56.637,0.818,0,0.0,4.034,0.0,0.178,-9.207,3.301,3.301,0.0,0.0,0.0,0.0,3.879,6.314,10.193,0.039,0.947,9.207,9.207,2011,0.0,0.0,0.0,0.0,0.503,0.818,1.321,0.005,0.123,1.193,1.193,0.078,1.371,0.0,1.321
2011-02-14,10.577,0.0,0.0,0.0,3.143,0.0,55.62,1.017,0,0.0,3.872,0.0,0.181,-25.141,5.079,5.079,0.0,0.0,0.0,0.0,25.394,0.0,25.394,0.254,0.0,25.141,25.141,2011,0.0,0.0,0.0,0.0,3.29,0.0,3.29,0.033,0.0,3.257,3.257,0.084,3.438,0.0,3.29
2011-02-15,8.435,0.0,0.0,0.0,1.876,0.0,55.023,0.596,0,0.0,3.717,0.0,0.172,-14.537,2.937,2.937,0.0,0.0,0.0,0.0,14.683,0.0,14.683,0.147,0.0,14.537,14.537,2011,0.0,0.0,0.0,0.0,1.902,0.0,1.902,0.019,0.0,1.883,1.883,0.142,2.055,0.0,1.902
2011-02-16,7.254,0.0,0.0,0.0,1.768,0.0,54.468,0.556,0,0.0,3.569,0.0,0.16,-8.69,1.756,1.756,0.0,0.0,0.0,0.0,8.778,0.0,8.778,0.088,0.0,8.69,8.69,2011,0.0,0.0,0.0,0.0,1.137,0.0,1.137,0.011,0.0,1.126,1.126,0.122,1.286,0.0,1.137
2011-02-17,8.492,0.0,0.0,0.0,2.572,0.0,53.667,0.8,0,0.0,3.426,0.0,0.151,-14.822,2.994,2.994,0.0,0.0,0.0,0.0,14.972,0.0,14.972,0.15,0.0,14.822,14.822,2011,0.0,0.0,0.0,0.0,1.94,0.0,1.94,0.019,0.0,1.92,1.92,0.123,2.072,0.0,1.94
2011-02-18,8.718,2.2,2.2,0.0,2.545,0.0,54.589,0.806,0,0.0,3.742,0.0,0.147,-15.941,3.22,3.22,2.2,2.2,0.0,0.0,16.102,0.0,16.102,0.161,0.0,18.141,18.141,2011,0.285,0.285,0.0,0.0,2.086,0.0,2.086,0.021,0.0,2.35,2.35,0.161,2.497,2.485,2.086
2011-02-19,8.731,2.697,2.697,0.0,2.148,0.0,56.001,0.696,0,0.0,4.158,0.0,0.148,-16.001,3.232,3.232,2.697,2.697,0.0,0.0,16.162,0.0,16.162,0.162,0.0,18.698,18.698,2011,0.349,0.349,0.0,0.0,2.094,0.0,2.094,0.021,0.0,2.423,2.423,0.137,2.571,3.047,2.094
2011-02-20,8.365,0.0,0.0,0.0,1.991,0.0,55.364,0.637,0,0.0,3.992,0.0,0.157,-14.193,2.867,2.867,0.0,0.0,0.0,0.0,14.336,0.0,14.336,0.143,0.0,14.193,14.193,2011,0.0,0.0,0.0,0.0,1.857,0.0,1.857,0.019,0.0,1.839,1.839,0.101,1.995,0.0,1.857
2011-02-21,8.429,0.0,0.0,0.0,1.792,0.0,54.797,0.567,0,0.0,3.832,0.0,0.166,-14.507,2.931,2.931,0.0,0.0,0.0,0.0,14.653,0.0,14.653,0.147,0.0,14.507,14.507,2011,0.0,0.0,0.0,0.0,1.898,0.0,1.898,0.019,0.0,1.88,1.88,0.195,2.045,0.0,1.898
2011-02-22,7.365,0.0,0.0,0.0,1.264,0.0,54.402,0.396,0,0.0,3.679,0.0,0.168,-9.243,1.867,1.867,0.0,0.0,0.0,0.0,9.336,0.0,9.336,0.093,0.0,9.243,9.243,2011,0.0,0.0,0.0,0.0,1.21,0.0,1.21,0.012,0.0,1.198,1.198,0.188,1.365,0.0,1.21
2011-02-23,7.34,0.0,0.0,0.0,1.519,0.0,53.929,0.472,0,0.0,3.532,0.0,0.162,-9.118,1.842,1.842,0.0,0.0,0.0,0.0,9.21,0.0,9.21,0.092,0.0,9.118,9.118,2011,0.0,0.0,0.0,0.0,1.193,0.0,1.193,0.012,0.0,1.181,1.181,0.201,1.343,0.0,1.193
2011-02-24,5.058,0.08,0.08,0.0,0.812,0.0,53.741,0.25,0,0.0,3.407,0.0,0.153,0.056,0.0,-0.44,0.056,0.0,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.007,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.153,0.087,0.0
2011-02-25,6.783,0.0,0.0,0.0,1.981,0.0,53.133,0.608,0,0.0,3.271,0.0,0.145,-6.296,1.285,1.285,0.0,0.0,0.0,0.0,6.311,0.056,6.367,0.063,0.008,6.296,6.296,2011,0.0,0.0,0.0,0.0,0.818,0.007,0.825,0.008,0.001,0.816,0.816,0.095,0.961,0.0,0.825
2011-02-26,9.523,0.0,0.0,0.0,2.882,0.0,52.258,0.875,0,0.0,3.14,0.0,0.139,-19.921,4.025,4.025,0.0,0.0,0.0,0.0,20.123,0.0,20.123,0.201,0.0,19.921,19.921,2011,0.0,0.0,0.0,0.0,2.607,0.0,2.607,0.026,0.0,2.581,2.581,0.225,2.72,0.0,2.607
2011-02-27,11.555,0.0,0.0,0.0,3.982,0.0,51.069,1.189,0,0.0,3.014,0.0,0.134,-29.983,6.057,6.057,0.0,0.0,0.0,0.0,30.286,0.0,30.286,0.303,0.0,29.983,29.983,2011,0.0,0.0,0.0,0.0,3.924,0.0,3.924,0.039,0.0,3.885,3.885,0.335,4.019,0.0,3.924
2011-02-28,10.898,0.014,0.014,0.0,3.566,0.0,50.039,1.041,0,0.0,2.896,0.0,0.13,-26.731,5.4,5.4,0.014,0.014,0.0,0.0,27.001,0.0,27.001,0.27,0.0,26.745,26.745,2011,0.002,0.002,0.0,0.0,3.498,0.0,3.498,0.035,0.0,3.465,3.465,0.56,3.595,0.016,3.498
2011-03-01,9.974,0.0,0.0,0.0,3.219,0.0,49.119,0.921,0,0.0,2.78,0.0,0.125,-22.153,4.475,4.475,0.0,0.0,0.0,0.0,22.377,0.0,22.377,0.224,0.0,22.153,22.153,2011,0.0,0.0,0.0,0.0,2.899,0.0,2.899,0.029,0.0,2.87,2.87,0.595,2.995,0.0,2.899
2011-03-02,8.371,0.0,0.0,0.0,1.622,0.0,48.663,0.455,0,0.0,2.669,0.0,0.119,-14.222,2.873,2.873,0.0,0.0,0.0,0.0,14.366,0.0,14.366,0.144,0.0,14.222,14.222,2011,0.0,0.0,0.0,0.0,1.861,0.0,1.861,0.019,0.0,1.843,1.843,0.715,1.962,0.0,1.861
2011-03-03,9.292,0.0,0.0,0.0,2.128,0.0,48.071,0.592,0,0.0,2.562,0.0,0.115,-18.779,3.794,3.794,0.0,0.0,0.0,0.0,18.969,0.0,18.969,0.19,0.0,18.779,18.779,2011,0.0,0.0,0.0,0.0,2.458,0.0,2.458,0.025,0.0,2.433,2.433,0.809,2.548,0.0,2.458
2011-03-04,9.191,0.0,0.0,0.0,1.958,0.0,47.533,0.538,0,0.0,2.46,0.0,0.11,-18.282,3.693,3.693,0.0,0.0,0.0,0.0,18.467,0.0,18.467,0.185,0.0,18.282,18.282,2011,0.0,0.0,0.0,0.0,2.393,0.0,2.393,0.024,0.0,2.369,2.369,0.338,2.479,0.0,2.393
2011-03-05,8.218,0.0,0.0,0.0,1.18,0.0,47.213,0.321,0,0.0,2.362,0.0,0.106,-13.461,2.719,2.719,0.0,0.0,0.0,0.0,13.597,0.0,13.597,0.136,0.0,13.461,13.461,2011,0.0,0.0,0.0,0.0,1.762,0.0,1.762,0.018,0.0,1.744,1.744,0.233,1.85,0.0,1.762
2011-03-06,7.155,0.0,0.0,0.0,1.385,0.0,46.839,0.374,0,0.0,2.267,0.0,0.101,-8.203,1.657,1.657,0.0,0.0,0.0,0.0,8.286,0.0,8.286,0.083,0.0,8.203,8.203,2011,0.0,0.0,0.0,0.0,1.073,0.0,1.073,0.011,0.0,1.063,1.063,0.239,1.164,0.0,1.073
2011-03-07,7.99,0.0,0.0,0.0,1.736,0.0,46.375,0.465,0,0.0,2.176,0.0,0.097,-12.334,2.492,2.492,0.0,0.0,0.0,0.0,12.459,0.0,12.459,0.125,0.0,12.334,12.334,2011,0.0,0.0,0.0,0.0,1.614,0.0,1.614,0.016,0.0,1.598,1.598,0.217,1.695,0.0,1.614
2011-03-08,9.833,0.0,0.0,0.0,2.469,0.0,45.72,0.654,0,0.0,2.089,0.0,0.093,-21.459,4.335,4.335,0.0,0.0,0.0,0.0,21.676,0.0,21.676,0.217,0.0,21.459,21.459,2011,0.0,0.0,0.0,0.0,2.808,0.0,2.808,0.028,0.0,2.78,2.78,0.635,2.874,0.0,2.808
2011-03-09,8.9,0.0,0.0,0.0,1.969,0.0,45.206,0.514,0,0.0,2.006,0.0,0.09,-16.839,3.402,3.402,0.0,0.0,0.0,0.0,17.009,0.0,17.009,0.17,0.0,16.839,16.839,2011,0.0,0.0,0.0,0.0,2.204,0.0,2.204,0.022,0.0,2.182,2.182,0.519,2.271,0.0,2.204
2011-03-10,7.245,0.0,0.0,0.0,1.168,0.0,44.904,0.302,0,0.0,1.926,0.0,0.086,-8.646,1.747,1.747,0.0,0.0,0.0,0.0,8.734,0.0,8.734,0.087,0.0,8.646,8.646,2011,0.0,0.0,0.0,0.0,1.132,0.0,1.132,0.011,0.0,1.12,1.12,0.506,1.206,0.0,1.132
2011-03-11,4.016,1.547,1.547,0.0,0.344,0.0,46.082,0.091,0,0.0,2.115,0.0,0.083,1.083,0.0,-1.482,1.083,0.0,1.083,1.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.083,1.687,0.0
2011-03-12,1.666,0.266,0.234,0.033,0.075,0.0,46.28,0.02,0,0.0,2.078,0.033,0.083,0.196,0.0,-3.832,0.196,0.0,0.196,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.025,0.0,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.083,0.292,0.033
2011-03-13,6.804,0.0,0.0,0.0,1.675,0.0,45.837,0.443,0,0.0,1.995,0.0,0.085,-5.018,1.306,1.306,0.0,0.0,0.0,0.0,3.97,1.279,5.249,0.04,0.192,5.018,5.018,2011,0.0,0.0,0.0,0.0,0.514,0.166,0.68,0.005,0.025,0.65,0.65,0.258,0.735,0.0,0.68
2011-03-14,3.121,0.0,0.0,0.0,0.517,0.0,45.702,0.135,0,0.0,1.915,0.0,0.085,0.0,0.0,-2.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.085,0.0,0.0
2011-03-15,1.836,0.403,0.38,0.024,0.039,0.0,46.021,0.01,0,0.0,1.909,0.024,0.084,0.289,0.0,-3.662,0.289,0.0,0.289,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0.038,0.0,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.084,0.441,0.024
