Date,Qobs
11/30/2016,172
12/1/2016,166
12/2/2016,139
12/3/2016,126
12/4/2016,127
12/5/2016,134
12/6/2016,131
12/7/2016,132
12/8/2016,137
12/9/2016,136
12/10/2016,143
12/11/2016,163
12/12/2016,165
12/13/2016,150
12/14/2016,149
12/15/2016,153
12/16/2016,158
12/17/2016,130
12/18/2016,137
12/19/2016,127
12/20/2016,143
12/21/2016,150
12/22/2016,148
12/23/2016,141
12/24/2016,130
12/25/2016,136
12/26/2016,133
12/27/2016,121
12/28/2016,115
12/29/2016,124
12/30/2016,133
12/31/2016,131
1/1/2017,118
1/2/2017,110
1/3/2017,101
1/4/2017,109
1/5/2017,109
1/6/2017,110
1/7/2017,127
1/8/2017,142
1/9/2017,132
1/10/2017,129
1/11/2017,131
1/12/2017,131
1/13/2017,132
1/14/2017,107
1/15/2017,99
1/16/2017,92.3
1/17/2017,93.6
1/18/2017,103
1/19/2017,107
1/20/2017,106
1/21/2017,103
1/22/2017,94.7
1/23/2017,88.6
1/24/2017,94.3
1/25/2017,95.7
1/26/2017,95.6
1/27/2017,96.8
1/28/2017,99.6
1/29/2017,107
1/30/2017,114
1/31/2017,114
2/1/2017,122
2/2/2017,134
2/3/2017,145
2/4/2017,149
2/5/2017,160
2/6/2017,154
2/7/2017,138
2/8/2017,125
2/9/2017,107
2/10/2017,92.6
2/11/2017,89.5
2/12/2017,94.8
2/13/2017,104
2/14/2017,111
2/15/2017,113
2/16/2017,111
2/17/2017,106
2/18/2017,105
2/19/2017,94.8
2/20/2017,81.4
2/21/2017,74.1
2/22/2017,80.8
2/23/2017,83.7
2/24/2017,68.3
2/25/2017,67.1
2/26/2017,73.1
2/27/2017,73.6
2/28/2017,71.5
3/1/2017,67.5
3/2/2017,70.6
3/3/2017,70
3/4/2017,70.7
3/5/2017,69.7
3/6/2017,71.6
3/7/2017,75.4
3/8/2017,73.5
3/9/2017,69.8
3/10/2017,67.4
3/11/2017,64
3/12/2017,65.2
3/13/2017,63.1
3/14/2017,60.2
3/15/2017,55.1
3/16/2017,57.5
3/17/2017,56.2
3/18/2017,53.8
3/19/2017,53.1
3/20/2017,53.9
3/21/2017,55.7
3/22/2017,57.5
3/23/2017,53.1
3/24/2017,48.6
3/25/2017,48.7
3/26/2017,52
3/27/2017,48
3/28/2017,51.8
3/29/2017,56.6
3/30/2017,57.4
3/31/2017,55.2
4/1/2017,52.5
4/2/2017,51.6
4/3/2017,63.1
4/4/2017,65.9
4/5/2017,62.8
4/6/2017,58.8
4/7/2017,54.6
4/8/2017,53.1
4/9/2017,53.1
4/10/2017,55.7
4/11/2017,52
4/12/2017,48.5
4/13/2017,50.8
4/14/2017,53.7
4/15/2017,54.9
4/16/2017,56
4/17/2017,55
4/18/2017,53
4/19/2017,52.6
4/20/2017,52.2
4/21/2017,53.5
4/22/2017,50.4
4/23/2017,50.3
4/24/2017,47.1
4/25/2017,47
4/26/2017,47.3
4/27/2017,46.2
4/28/2017,45.4
4/29/2017,44.5
4/30/2017,45.4
5/1/2017,45.4
5/2/2017,41.2
5/3/2017,39.6
5/4/2017,39.1
5/5/2017,39.5
5/6/2017,39.8
5/7/2017,39.6
5/8/2017,38.9
5/9/2017,38.6
5/10/2017,39.5
5/11/2017,37.8
5/12/2017,35.8
5/13/2017,32.7
5/14/2017,31.6
5/15/2017,31.1
5/16/2017,32.7
5/17/2017,33.1
5/18/2017,30.7
5/19/2017,29.9
5/20/2017,31.2
5/21/2017,30.9
5/22/2017,30.6
5/23/2017,29.7
5/24/2017,29.2
5/25/2017,28.7
5/26/2017,28.1
5/27/2017,33
5/28/2017,34.3
5/29/2017,39.6
5/30/2017,38.8
5/31/2017,41
6/1/2017,37.5
6/2/2017,36.2
6/3/2017,35.6
6/4/2017,36
6/5/2017,36.6
6/6/2017,35.8
6/7/2017,35.5
6/8/2017,39.9
6/9/2017,38.5
6/10/2017,38.6
6/11/2017,39
6/12/2017,36.5
6/13/2017,35.6
6/14/2017,36.5
6/15/2017,36.6
6/16/2017,37.5
6/17/2017,38.2
6/18/2017,37.9
6/19/2017,38.2
6/20/2017,37.7
6/21/2017,37.1
6/22/2017,35
6/23/2017,34
6/24/2017,35.9
6/25/2017,34.2
6/26/2017,34
6/27/2017,34.8
6/28/2017,34.7
6/29/2017,33.9
6/30/2017,30.2
7/1/2017,29.2
7/2/2017,30.3
7/3/2017,32.1
7/4/2017,33.6
7/5/2017,38.6
7/6/2017,49.3
7/7/2017,37.5
7/8/2017,37.9
7/9/2017,39
7/10/2017,40.9
7/11/2017,39.5
7/12/2017,36.4
7/13/2017,37.1
7/14/2017,38.5
7/15/2017,36.9
7/16/2017,35.5
7/17/2017,35.5
7/18/2017,34.9
7/19/2017,33.6
7/20/2017,30.6
7/21/2017,30.9
7/22/2017,30.5
7/23/2017,30.6
7/24/2017,30.8
7/25/2017,30.3
7/26/2017,30.1
7/27/2017,31.5
7/28/2017,29.9
7/29/2017,31.1
7/30/2017,31.7
7/31/2017,30.4
8/1/2017,29.7
8/2/2017,26.3
8/3/2017,28.2
8/4/2017,28.1
8/5/2017,29.3
8/6/2017,33.7
8/7/2017,34.9
8/8/2017,33
8/9/2017,37.3
8/10/2017,37.7
8/11/2017,37.1
8/12/2017,37.1
8/13/2017,35.3
8/14/2017,33
8/15/2017,35.6
8/16/2017,38.1
8/17/2017,40
8/18/2017,35.6
8/19/2017,32.9
8/20/2017,32.5
8/21/2017,35.9
8/22/2017,36.8
8/23/2017,37.6
8/24/2017,35.8
8/25/2017,38.8
8/26/2017,44.3
8/27/2017,50.7
8/28/2017,55.9
8/29/2017,51.2
8/30/2017,51
8/31/2017,43.5
9/1/2017,44.6
9/2/2017,43.9
9/3/2017,49.3
9/4/2017,45.2
9/5/2017,48.3
9/6/2017,44.4
9/7/2017,45
9/8/2017,45.3
9/9/2017,50.5
9/10/2017,47.9
9/11/2017,48.8
9/12/2017,49.5
9/13/2017,48.2
9/14/2017,49.3
9/15/2017,48.3
9/16/2017,44.3
9/17/2017,43.4
9/18/2017,48.9
9/19/2017,43.8
9/20/2017,44.2
9/21/2017,43.1
9/22/2017,50
9/23/2017,47.7
9/24/2017,47.2
9/25/2017,42.9
9/26/2017,43
9/27/2017,48.6
9/28/2017,43.9
9/29/2017,54.2
9/30/2017,58.5
10/1/2017,48.3
10/2/2017,50.9
10/3/2017,48.4
10/4/2017,49.4
10/5/2017,51.5
10/6/2017,53.3
10/7/2017,54
10/8/2017,50.5
10/9/2017,48.4
10/10/2017,48.1
10/11/2017,49.7
10/12/2017,47.7
10/13/2017,47.7
10/14/2017,48
10/15/2017,52.5
10/16/2017,55.6
10/17/2017,51.1
10/18/2017,49.6
10/19/2017,55.1
10/20/2017,59.7
10/21/2017,62.6
10/22/2017,62.3
10/23/2017,59.4
10/24/2017,58.1
10/25/2017,57.8
10/26/2017,58.5
10/27/2017,66.6
10/28/2017,60.6
10/29/2017,62.5
10/30/2017,60.5
10/31/2017,61.4
11/1/2017,62.1
11/2/2017,55.3
11/3/2017,55.7
11/4/2017,65
11/5/2017,72.2
11/6/2017,74.9
11/7/2017,83.8
11/8/2017,97.3
11/9/2017,105
11/10/2017,97.2
11/11/2017,88.8
11/12/2017,87.4
11/13/2017,82.2
11/14/2017,76
11/15/2017,72.6
11/16/2017,74.5
11/17/2017,80.6
11/18/2017,78.5
11/19/2017,88.9
11/20/2017,102
11/21/2017,109
11/22/2017,114
11/23/2017,110
11/24/2017,98.4
11/25/2017,104
11/26/2017,96.6
11/27/2017,99.3
11/28/2017,105
11/29/2017,108
11/30/2017,103
12/1/2017,94.9
12/2/2017,93.9
12/3/2017,94.7
12/4/2017,101
12/5/2017,92.4
12/6/2017,83.3
12/7/2017,81
12/8/2017,88.9
12/9/2017,87.2
12/10/2017,89.7
12/11/2017,96.6
12/12/2017,92.9
12/13/2017,101
12/14/2017,92.5
12/15/2017,90.2
12/16/2017,100
12/17/2017,109
12/18/2017,113
12/19/2017,113
12/20/2017,109
12/21/2017,106
12/22/2017,114
12/23/2017,122
12/24/2017,133
12/25/2017,146
12/26/2017,154
12/27/2017,156
12/28/2017,143
12/29/2017,133
12/30/2017,123
12/31/2017,126
1/1/2018,128
1/2/2018,130
1/3/2018,129
1/4/2018,128
1/5/2018,130
1/6/2018,129
1/7/2018,110
1/8/2018,97.9
1/9/2018,94.7
1/10/2018,87.3
1/11/2018,87.6
1/12/2018,89.8
1/13/2018,87.4
1/14/2018,82.3
1/15/2018,76.5
1/16/2018,90
1/17/2018,89.4
1/18/2018,79.7
1/19/2018,91.6
1/20/2018,102
1/21/2018,106
1/22/2018,110
1/23/2018,109
1/24/2018,116
1/25/2018,118
1/26/2018,107
1/27/2018,117
1/28/2018,121
1/29/2018,123
1/30/2018,117
1/31/2018,112
2/1/2018,110
2/2/2018,110
2/3/2018,105
2/4/2018,103
2/5/2018,110
2/6/2018,109
2/7/2018,106
2/8/2018,94.7
2/9/2018,97.1
2/10/2018,93.2
2/11/2018,81.8
2/12/2018,72.3
2/13/2018,88.8
2/14/2018,89.3
2/15/2018,92.9
2/16/2018,101
2/17/2018,106
2/18/2018,104
2/19/2018,99.9
2/20/2018,94.4
2/21/2018,94.5
2/22/2018,89.6
2/23/2018,78.7
2/24/2018,72.5
2/25/2018,79.3
2/26/2018,82.6
2/27/2018,85.2
2/28/2018,81.7
3/1/2018,83
3/2/2018,81.4
3/3/2018,82.8
3/4/2018,74.8
3/5/2018,64.7
3/6/2018,74.8
3/7/2018,76.9
3/8/2018,70.2
3/9/2018,70.2
3/10/2018,72.2
3/11/2018,66.6
3/12/2018,62.5
3/13/2018,65.2
3/14/2018,66.1
3/15/2018,68.6
3/16/2018,66.1
3/17/2018,62.2
3/18/2018,65.9
3/19/2018,60.5
3/20/2018,58.8
3/21/2018,59.2
3/22/2018,62.8
3/23/2018,66.4
3/24/2018,65.9
3/25/2018,65.9
3/26/2018,63.6
3/27/2018,61.7
3/28/2018,62.9
3/29/2018,62.1
3/30/2018,61.1
3/31/2018,56.7
4/1/2018,54.9
4/2/2018,56.9
4/3/2018,66.9
4/4/2018,71.2
4/5/2018,67.3
4/6/2018,65.6
4/7/2018,66
4/8/2018,66.6
4/9/2018,65.2
4/10/2018,62
4/11/2018,60.6
4/12/2018,60.1
4/13/2018,59.6
4/14/2018,56.2
4/15/2018,53.8
4/16/2018,54.7
4/17/2018,57.9
4/18/2018,56.5
4/19/2018,52
4/20/2018,50.4
4/21/2018,48.7
4/22/2018,50.1
4/23/2018,51.4
4/24/2018,50.4
4/25/2018,49.8
4/26/2018,47.2
4/27/2018,49.3
4/28/2018,48.7
4/29/2018,48.7
4/30/2018,47.2
5/1/2018,48.188
5/2/2018,46.383
5/3/2018,46.9
5/4/2018,42.81
5/5/2018,43.302
5/6/2018,43.756
5/7/2018,44.341
5/8/2018,44.1
5/9/2018,42.386
5/10/2018,40.158
5/11/2018,40.199
5/12/2018,40.91
5/13/2018,42.304
5/14/2018,43.496
5/15/2018,43.494
5/16/2018,40.923
5/17/2018,38.297
5/18/2018,37.853
5/19/2018,30.503
5/20/2018,32.77
5/21/2018,31.934
5/22/2018,31.409
5/23/2018,31.55
5/24/2018,33.46
5/25/2018,33.337
5/26/2018,32.282
5/27/2018,32.174
5/28/2018,30.891
5/29/2018,33.536
5/30/2018,34.89
5/31/2018,34.678
6/1/2018,30.58
6/2/2018,34.565
6/3/2018,38.991
6/4/2018,35.758
6/5/2018,32.723
6/6/2018,31.907
6/7/2018,29.928
6/8/2018,29.752
6/9/2018,29.224
6/10/2018,30.577
6/11/2018,30.492
6/12/2018,29.518
6/13/2018,28.831
6/14/2018,26.08
6/15/2018,26.904
6/16/2018,27.187
6/17/2018,26.768
6/18/2018,28.381
6/19/2018,27.335
6/20/2018,26.367
6/21/2018,27.013
6/22/2018,28.599
6/23/2018,26.185
6/24/2018,26.309
6/25/2018,22.619
6/26/2018,27.339
6/27/2018,27.857
6/28/2018,24.857
6/29/2018,26.731
6/30/2018,24.577
7/1/2018,26.134
7/2/2018,24.951
7/3/2018,26.264
7/4/2018,25.334
7/5/2018,26.797
7/6/2018,26.842
7/7/2018,26.046
7/8/2018,25.887
7/9/2018,26.844
7/10/2018,25.472
7/11/2018,23.049
7/12/2018,22.325
7/13/2018,22.844
7/14/2018,23.016
7/15/2018,23.07
7/16/2018,22.963
7/17/2018,22.92
7/18/2018,21.99
7/19/2018,21.65
7/20/2018,22.508
7/21/2018,22.521
7/22/2018,21.233
7/23/2018,19.788
7/24/2018,25.2
7/25/2018,25.5
7/26/2018,25.9
7/27/2018,26.2
7/28/2018,26.3
7/29/2018,29.1
7/30/2018,29.5
7/31/2018,31
8/1/2018,28.7
8/2/2018,27.4
8/3/2018,29.7
8/4/2018,29.1
8/5/2018,30.1
8/6/2018,29.5
8/7/2018,27.9
8/8/2018,28.4
8/9/2018,25.5
8/10/2018,25.9
8/11/2018,27.4
8/12/2018,26.5
8/13/2018,31.6
8/14/2018,31.4
8/15/2018,33.9
8/16/2018,34.8
8/17/2018,32
8/18/2018,30.3
8/19/2018,32.1
8/20/2018,34.9
8/21/2018,32.1
8/22/2018,33.4
8/23/2018,31.8
8/24/2018,32.3
8/25/2018,32.6
8/26/2018,34.8
8/27/2018,32.1
8/28/2018,34.9
8/29/2018,36.1
8/30/2018,35.2
8/31/2018,35.4
9/1/2018,46.757
9/2/2018,45.349
9/3/2018,44.15
9/4/2018,44.858
9/5/2018,44.443
9/6/2018,43.685
9/7/2018,46.446
9/8/2018,47.822
9/9/2018,48.572
9/10/2018,48.189
