,HBV_temp,HBV_prec,HBV_rain,HBV_snow,HBV_pe,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_refreezing,HBV_upper_gw,HBV_lower_gw,HBV_melt_off_glacier,Q_HBV,DDM_smb,pdd,DDM_temp,DDM_prec,DDM_rain,DDM_snow,DDM_accumulation_rate,DDM_ice_melt,DDM_snow_melt,DDM_total_melt,DDM_refreezing_ice,DDM_refreezing_snow,DDM_glacier_reservoir,Q_DDM,water_year,DDM_prec_updated_scaled,DDM_rain_updated_scaled,DDM_snow_updated_scaled,DDM_accumulation_rate_updated_scaled,DDM_ice_melt_updated_scaled,DDM_snow_melt_updated_scaled,DDM_total_melt_updated_scaled,DDM_refreezing_ice_updated_scaled,DDM_refreezing_snow_updated_scaled,DDM_glacier_reservoir_updated_scaled,Q_DDM_updated_scaled,Qobs,Q_Total,Prec_total,Melt_total
2016-02-18,10.625,0.574,0.574,0.0,1.629,0.0,38.168,0.359,0,0.0,1.542,0.0,0.065,-32.324,6.53,6.53,0.574,0.574,0.0,0.0,32.651,0.0,32.651,0.327,0.0,32.899,32.899,2016,0.038,0.038,0.0,0.0,2.133,0.0,2.133,0.021,0.0,2.149,2.149,2.801,2.214,0.612,2.133
2016-02-19,12.681,0.0,0.0,0.0,2.758,0.0,37.566,0.602,0,0.0,1.481,0.0,0.064,-42.5,8.586,8.586,0.0,0.0,0.0,0.0,42.929,0.0,42.929,0.429,0.0,42.5,42.5,2016,0.0,0.0,0.0,0.0,2.804,0.0,2.804,0.028,0.0,2.776,2.776,2.722,2.84,0.0,2.804
2016-02-20,16.169,0.0,0.0,0.0,4.698,0.0,36.557,1.008,0,0.0,1.421,0.0,0.063,-59.768,12.074,12.074,0.0,0.0,0.0,0.0,60.372,0.0,60.372,0.604,0.0,59.768,59.768,2016,0.0,0.0,0.0,0.0,3.944,0.0,3.944,0.039,0.0,3.904,3.904,2.781,3.967,0.0,3.944
2016-02-21,18.019,0.0,0.0,0.0,4.799,0.0,35.555,1.003,0,0.0,1.365,0.0,0.061,-68.926,13.924,13.924,0.0,0.0,0.0,0.0,69.622,0.0,69.622,0.696,0.0,68.926,68.926,2016,0.0,0.0,0.0,0.0,4.548,0.0,4.548,0.045,0.0,4.503,4.503,2.98,4.564,0.0,4.548
2016-02-22,18.529,0.0,0.0,0.0,4.77,0.0,34.586,0.969,0,0.0,1.31,0.0,0.059,-71.45,14.434,14.434,0.0,0.0,0.0,0.0,72.172,0.0,72.172,0.722,0.0,71.45,71.45,2016,0.0,0.0,0.0,0.0,4.715,0.0,4.715,0.047,0.0,4.667,4.667,3.119,4.726,0.0,4.715
2016-02-23,19.238,0.012,0.012,0.0,6.044,0.0,33.401,1.195,0,0.0,1.259,0.0,0.056,-74.957,15.143,15.143,0.012,0.012,0.0,0.0,75.714,0.0,75.714,0.757,0.0,74.969,74.969,2016,0.001,0.001,0.0,0.0,4.946,0.0,4.946,0.049,0.0,4.897,4.897,3.159,4.954,0.013,4.946
2016-02-24,19.183,0.018,0.018,0.0,6.348,0.0,32.205,1.212,0,0.0,1.211,0.0,0.054,-74.686,15.088,15.088,0.018,0.018,0.0,0.0,75.44,0.0,75.44,0.754,0.0,74.704,74.704,2016,0.001,0.001,0.0,0.0,4.928,0.0,4.928,0.049,0.0,4.88,4.88,3.338,4.934,0.019,4.928
2016-02-25,17.613,0.724,0.724,0.0,4.526,0.0,31.986,0.849,0,0.0,1.252,0.0,0.052,-66.916,13.518,13.518,0.724,0.724,0.0,0.0,67.592,0.0,67.592,0.676,0.0,67.64,67.64,2016,0.047,0.047,0.0,0.0,4.415,0.0,4.415,0.044,0.0,4.419,4.419,3.318,4.471,0.771,4.415
2016-02-26,14.834,7.926,7.926,0.0,2.756,0.0,38.286,0.613,0,0.0,2.176,0.0,0.054,-53.161,10.74,10.74,7.926,7.926,0.0,0.0,53.698,0.0,53.698,0.537,0.0,61.087,61.087,2016,0.518,0.518,0.0,0.0,3.508,0.0,3.508,0.035,0.0,3.99,3.99,3.139,4.044,8.444,3.508
2016-02-27,14.089,4.744,4.744,0.0,2.69,0.0,41.653,0.65,0,0.0,2.786,0.0,0.065,-49.471,9.994,9.994,4.744,4.744,0.0,0.0,49.971,0.0,49.971,0.5,0.0,54.215,54.215,2016,0.31,0.31,0.0,0.0,3.264,0.0,3.264,0.033,0.0,3.542,3.542,2.98,3.607,5.054,3.264
2016-02-28,14.163,0.274,0.274,0.0,2.943,0.0,41.177,0.704,0,0.0,2.719,0.0,0.087,-49.836,10.068,10.068,0.274,0.274,0.0,0.0,50.339,0.0,50.339,0.503,0.0,50.11,50.11,2016,0.018,0.018,0.0,0.0,3.288,0.0,3.288,0.033,0.0,3.273,3.273,2.424,3.361,0.292,3.288
2016-02-29,13.589,0.0,0.0,0.0,2.589,0.0,40.568,0.609,0,0.0,2.61,0.0,0.109,-46.998,9.494,9.494,0.0,0.0,0.0,0.0,47.472,0.0,47.472,0.475,0.0,46.998,46.998,2016,0.0,0.0,0.0,0.0,3.101,0.0,3.101,0.031,0.0,3.07,3.07,2.324,3.179,0.0,3.101
2016-03-01,13.275,0.0,0.0,0.0,2.157,0.0,40.068,0.5,0,0.0,2.505,0.0,0.118,-45.44,9.18,9.18,0.0,0.0,0.0,0.0,45.899,0.0,45.899,0.459,0.0,45.44,45.44,2016,0.0,0.0,0.0,0.0,2.998,0.0,2.998,0.03,0.0,2.968,2.968,2.324,3.086,0.0,2.998
2016-03-02,11.823,0.841,0.841,0.0,1.841,0.0,40.346,0.429,0,0.0,2.535,0.0,0.114,-38.254,7.728,7.728,0.841,0.841,0.0,0.0,38.64,0.0,38.64,0.386,0.0,39.095,39.095,2016,0.055,0.055,0.0,0.0,2.524,0.0,2.524,0.025,0.0,2.554,2.554,2.245,2.668,0.896,2.524
2016-03-03,11.013,4.742,4.742,0.0,1.748,0.0,43.879,0.443,0,0.0,3.168,0.0,0.109,-34.247,6.919,6.919,4.742,4.742,0.0,0.0,34.593,0.0,34.593,0.346,0.0,38.988,38.988,2016,0.31,0.31,0.0,0.0,2.26,0.0,2.26,0.023,0.0,2.547,2.547,2.026,2.656,5.051,2.26
2016-03-04,9.934,0.0,0.0,0.0,1.137,0.0,43.594,0.285,0,0.0,3.041,0.0,0.111,-28.902,5.839,5.839,0.0,0.0,0.0,0.0,29.194,0.0,29.194,0.292,0.0,28.903,28.903,2016,0.0,0.0,0.0,0.0,1.907,0.0,1.907,0.019,0.0,1.888,1.888,1.869,1.999,0.0,1.907
2016-03-05,12.553,0.0,0.0,0.0,2.017,0.0,43.092,0.502,0,0.0,2.92,0.0,0.12,-41.869,8.458,8.458,0.0,0.0,0.0,0.0,42.292,0.0,42.292,0.423,0.0,41.869,41.869,2016,0.0,0.0,0.0,0.0,2.763,0.0,2.763,0.028,0.0,2.735,2.735,1.732,2.855,0.0,2.763
2016-03-06,14.507,0.0,0.0,0.0,3.197,0.0,42.305,0.787,0,0.0,2.803,0.0,0.126,-51.54,10.412,10.412,0.0,0.0,0.0,0.0,52.06,0.0,52.06,0.521,0.0,51.54,51.54,2016,0.0,0.0,0.0,0.0,3.401,0.0,3.401,0.034,0.0,3.367,3.367,1.681,3.493,0.0,3.401
2016-03-07,14.803,0.0,0.0,0.0,3.601,0.0,41.434,0.87,0,0.0,2.691,0.0,0.125,-53.006,10.708,10.708,0.0,0.0,0.0,0.0,53.542,0.0,53.542,0.535,0.0,53.006,53.006,2016,0.0,0.0,0.0,0.0,3.498,0.0,3.498,0.035,0.0,3.463,3.463,1.72,3.587,0.0,3.498
2016-03-08,10.849,0.001,0.001,0.0,1.763,0.0,41.018,0.417,0,0.0,2.583,0.0,0.118,-33.431,6.754,6.754,0.001,0.001,0.0,0.0,33.769,0.0,33.769,0.338,0.0,33.433,33.433,2016,0.0,0.0,0.0,0.0,2.206,0.0,2.206,0.022,0.0,2.184,2.184,1.673,2.302,0.002,2.206
2016-03-09,7.118,0.0,0.0,0.0,1.102,0.0,40.76,0.258,0,0.0,2.48,0.0,0.111,-14.965,3.023,3.023,0.0,0.0,0.0,0.0,15.116,0.0,15.116,0.151,0.0,14.965,14.965,2016,0.0,0.0,0.0,0.0,0.987,0.0,0.987,0.01,0.0,0.978,0.978,1.685,1.088,0.0,0.987
2016-03-10,11.421,0.0,0.0,0.0,2.266,0.0,40.232,0.528,0,0.0,2.381,0.0,0.105,-36.262,7.326,7.326,0.0,0.0,0.0,0.0,36.629,0.0,36.629,0.366,0.0,36.262,36.262,2016,0.0,0.0,0.0,0.0,2.393,0.0,2.393,0.024,0.0,2.369,2.369,1.641,2.474,0.0,2.393
2016-03-11,9.968,0.0,0.0,0.0,1.583,0.0,39.868,0.364,0,0.0,2.286,0.0,0.102,-29.074,5.874,5.874,0.0,0.0,0.0,0.0,29.368,0.0,29.368,0.294,0.0,29.074,29.074,2016,0.0,0.0,0.0,0.0,1.918,0.0,1.918,0.019,0.0,1.899,1.899,1.689,2.001,0.0,1.918
2016-03-12,17.923,0.0,0.0,0.0,5.212,0.0,38.681,1.187,0,0.0,2.194,0.0,0.098,-68.448,13.828,13.828,0.0,0.0,0.0,0.0,69.139,0.0,69.139,0.691,0.0,68.448,68.448,2016,0.0,0.0,0.0,0.0,4.516,0.0,4.516,0.045,0.0,4.471,4.471,1.693,4.569,0.0,4.516
2016-03-13,17.618,0.0,0.0,0.0,5.519,0.0,37.461,1.22,0,0.0,2.106,0.0,0.094,-66.941,13.523,13.523,0.0,0.0,0.0,0.0,67.617,0.0,67.617,0.676,0.0,66.941,66.941,2016,0.0,0.0,0.0,0.0,4.417,0.0,4.417,0.044,0.0,4.373,4.373,1.832,4.467,0.0,4.417
2016-03-14,11.39,0.0,0.0,0.0,1.662,0.0,37.105,0.356,0,0.0,2.022,0.0,0.091,-36.113,7.296,7.296,0.0,0.0,0.0,0.0,36.478,0.0,36.478,0.365,0.0,36.113,36.113,2016,0.0,0.0,0.0,0.0,2.383,0.0,2.383,0.024,0.0,2.359,2.359,1.939,2.45,0.0,2.383
