TIMESTAMP,T2,RRR,PE
1/1/2011,16.125058,0.17437596,3.601
1/2/2011,13.393311,4.3928742,2.456
1/3/2011,13.250581,2.9911706,3.206
1/4/2011,8.8993252,3.4497324,1.941
1/5/2011,15.231605,0.007112819,3.76
1/6/2011,14.508236,0,3.308
1/7/2011,13.093573,0,3.123
1/8/2011,14.999259,0,3.487
1/9/2011,15.32971,1.4402935,3.125
1/10/2011,15.450822,0.16072979,3.522
1/11/2011,16.004072,0,3.618
1/12/2011,16.409952,0,3.618
1/13/2011,14.529528,0,3.23
1/14/2011,15.650739,0,3.423
1/15/2011,13.839666,0,2.997
1/16/2011,11.892694,0,3.013
1/17/2011,15.519382,0,3.639
1/18/2011,15.006483,0,3.418
1/19/2011,13.684922,0,3.136
1/20/2011,15.791209,0,3.445
1/21/2011,15.642583,0,3.34
1/22/2011,17.811773,0.28077717,3.76
1/23/2011,18.157936,2.9534545,3.606
1/24/2011,16.373793,0.98278546,3.052
1/25/2011,15.709851,0.036953881,3.2
1/26/2011,15.395072,0.000266971,3.309
1/27/2011,15.640152,0,3.353
1/28/2011,18.12212,0,3.843
1/29/2011,16.647895,0.019396598,3.286
1/30/2011,14.402982,0.025952707,2.951
1/31/2011,14.193973,0.37924245,3.191
2/1/2011,18.750705,0,4.039
2/2/2011,17.439363,0,3.626
2/3/2011,15.290873,0,3.264
2/4/2011,18.748075,0,3.936
2/5/2011,18.774496,0,3.868
2/6/2011,15.111357,0.002862284,2.75
2/7/2011,14.715178,0.027054759,2.938
2/8/2011,14.212312,4.1303001,2.517
2/9/2011,12.967258,5.2541578,2.435
2/10/2011,11.719851,5.7089267,2.231
2/11/2011,11.414948,2.8623267,2.401
2/12/2011,9.7756693,0.73290449,2.254
2/13/2011,15.046455,7.67218E-05,3.386
2/14/2011,17.137777,0,3.396
2/15/2011,14.858402,0,2.816
2/16/2011,13.407669,0.004998551,2.653
2/17/2011,14.89161,5.08127E-05,3.056
2/18/2011,15.555019,0.78920625,2.949
2/19/2011,14.504417,2.3517462,2.491
2/20/2011,14.894088,0.059483845,2.711
2/21/2011,14.844768,0,2.824
2/22/2011,13.816879,0,2.66
2/23/2011,13.694536,0.000201631,2.721
2/24/2011,11.221107,0.077042245,2.086
2/25/2011,13.286208,0,2.771
2/26/2011,16.476169,0,3.207
2/27/2011,18.320836,0,3.422
2/28/2011,17.721336,0.038648687,3.142
3/1/2011,17.15856,0,2.986
3/2/2011,15.335593,0,2.553
3/3/2011,16.659469,0,2.841
3/4/2011,16.14828,0,2.687
3/5/2011,14.100352,0,2.101
3/6/2011,13.537595,0,2.413
3/7/2011,14.758454,0,2.682
3/8/2011,16.653979,0,2.896
3/9/2011,15.234013,0,2.494
3/10/2011,13.551459,0,2.261
3/11/2011,9.9255359,6.4779141,1.637
3/12/2011,6.2340827,1.2259469,1.25
3/13/2011,12.243961,0,2.48
3/14/2011,8.0257112,0.60590764,1.412
3/15/2011,6.7433309,3.9683497,1.019
3/16/2011,11.54427,9.70623E-05,2.392
3/17/2011,11.569133,0,2.341
3/18/2011,15.019304,0,2.801
3/19/2011,14.845687,0,2.639
3/20/2011,14.402825,0,2.433
3/21/2011,13.725698,0,2.391
3/22/2011,12.023221,0,2.071
3/23/2011,12.442037,0,2.142
3/24/2011,13.41401,0,2.27
3/25/2011,10.395607,0,1.954
3/26/2011,11.334043,0,2.114
3/27/2011,10.563314,0,1.893
3/28/2011,13.499107,0,2.334
3/29/2011,14.027375,0,2.323
3/30/2011,15.065718,0,2.437
3/31/2011,14.731541,0,2.401
4/1/2011,14.831871,0,2.426
4/2/2011,14.560085,0,2.329
4/3/2011,12.92385,0,2.111
4/4/2011,14.057972,0,2.184
4/5/2011,16.689569,0,2.425
4/6/2011,14.451906,0,2.055
4/7/2011,13.818124,0.014864345,2.007
4/8/2011,17.228112,0.028632083,2.502
4/9/2011,17.126933,4.9847068,2.399
4/10/2011,10.580486,0,1.384
4/11/2011,12.851926,0,2.037
4/12/2011,7.9901659,0.26233968,1.234
4/13/2011,3.3625747,15.006033,0.534
4/14/2011,4.1420553,5.0075128,0.889
4/15/2011,4.8766507,0.009668782,1.214
4/16/2011,6.7472263,0,1.408
4/17/2011,9.0109924,0,1.69
4/18/2011,10.144956,0,1.622
4/19/2011,8.8735151,0,1.462
4/20/2011,8.0195845,0,1.444
4/21/2011,6.6027028,0.1080956,1.237
4/22/2011,1.60167,9.5032396,0.572
4/23/2011,7.3740948,0.019689823,1.377
4/24/2011,8.6213996,0,1.428
4/25/2011,10.362956,0,1.57
4/26/2011,10.035408,0,1.441
4/27/2011,10.075499,0,1.44
4/28/2011,4.9184345,0.92740094,0.982
4/29/2011,5.8995292,0,1.255
4/30/2011,7.0385897,0,1.225
5/1/2011,6.4133903,7.34666E-05,1.186
5/2/2011,10.009882,0,1.475
5/3/2011,9.6384231,0,1.371
5/4/2011,12.674396,0,1.619
5/5/2011,12.982352,0,1.567
5/6/2011,13.308171,0,1.601
5/7/2011,8.935057,0,1.18
5/8/2011,11.780561,0,1.564
5/9/2011,10.777027,0,1.343
5/10/2011,9.3645844,0,1.221
5/11/2011,10.741271,0,1.338
5/12/2011,12.328846,0,1.332
5/13/2011,11.109067,0,1.316
5/14/2011,12.632239,0,1.466
5/15/2011,12.646827,0,1.4
5/16/2011,9.5349877,0,1.13
5/17/2011,9.2743292,0,1.163
5/18/2011,10.478643,0,1.226
5/19/2011,7.0311049,0,0.893
5/20/2011,7.2010119,0.002328875,0.969
5/21/2011,4.0201834,8.1369681,0.729
5/22/2011,3.5115639,0.005004492,0.78
5/23/2011,7.1381648,0.057032682,1.056
5/24/2011,1.8960889,2.84071E-05,0.651
5/25/2011,7.8085722,0.000284071,1.146
5/26/2011,10.190411,0,1.193
5/27/2011,9.154838,0,1.105
5/28/2011,8.8336107,0,1.059
5/29/2011,9.1143303,0,1.082
5/30/2011,7.9188956,0,0.994
5/31/2011,10.564615,0,1.209
6/1/2011,7.1984181,0,0.929
6/2/2011,4.7106532,0,0.809
6/3/2011,6.7616881,0,0.977
6/4/2011,7.7682162,0.020785223,0.962
6/5/2011,1.3226293,18.918523,0.506
6/6/2011,-0.39421943,0.004399768,0.53
6/7/2011,-0.78215857,9.3852984,0.509
6/8/2011,-0.53194578,0.018789545,0.478
6/9/2011,2.9158668,0,0.681
6/10/2011,6.5694176,0,0.835
6/11/2011,4.6010632,0.37688552,0.753
